cfips,pct_broadband,pct_college,pct_it_workers,median_hh_inc
18001,72.6,10.4,1.5,52712.0
18003,86.7,19.5,2.1,57104.0
18005,85.2,19.4,0.9,66978.0
18007,82.6,14.2,1.0,52656.0
18009,76.7,7.8,0.3,44341.0
18011,89.5,30.9,1.9,89444.0
18013,82.8,17.9,1.5,66833.0
18015,78.4,10.8,0.3,56159.0
18017,77.0,8.9,0.8,49020.0
18019,79.8,13.8,1.7,57111.0
18021,81.6,11.8,1.1,59398.0
18023,78.0,9.7,1.4,53750.0
18025,62.9,6.4,1.7,41761.0
18027,73.8,8.6,2.0,53800.0
18029,85.1,16.9,1.6,70779.0
18031,81.9,13.2,0.5,60794.0
18033,80.5,13.2,0.9,58415.0
18035,81.8,14.1,1.4,45910.0
18037,84.0,18.7,0.4,62846.0
18039,83.7,13.0,1.1,58509.0
18041,77.9,10.5,1.1,47465.0
18043,80.5,19.3,2.2,67603.0
18045,83.6,9.2,2.4,52334.0
18047,76.9,13.3,1.2,68180.0
18049,81.1,9.4,0.7,50597.0
18051,83.8,13.1,1.4,56638.0
18053,77.6,10.7,1.2,46900.0
18055,74.7,10.0,0.8,51777.0
18057,95.2,36.6,2.1,98880.0
18059,87.8,21.1,1.2,75647.0
18061,74.5,11.5,1.1,59169.0
18063,90.8,24.9,1.5,84754.0
18065,78.2,10.7,1.2,51104.0
18067,82.4,13.6,1.0,56387.0
18069,78.8,13.6,1.4,54286.0
18071,77.3,12.0,0.5,55097.0
18073,83.7,10.2,2.1,61889.0
18075,70.2,8.3,0.6,45864.0
18077,77.4,11.3,0.3,51981.0
18079,81.2,9.1,1.4,61610.0
18081,88.5,21.1,1.4,72928.0
18083,82.4,10.0,1.0,47394.0
18085,83.0,15.4,1.4,62789.0
18087,62.3,7.6,0.7,69331.0
18089,82.3,15.2,1.7,57530.0
18091,82.5,13.0,1.3,57010.0
18093,78.7,11.3,0.7,57740.0
18095,81.2,12.0,1.5,51476.0
18097,83.1,20.8,1.5,51219.0
18099,72.7,12.5,0.8,54207.0
18101,75.7,8.7,0.4,55378.0
18103,79.3,9.2,0.6,50616.0
18105,87.5,23.4,2.0,52229.0
18107,85.1,13.4,2.7,56408.0
18109,86.7,12.3,1.2,67680.0
18111,85.8,9.6,1.6,57866.0
18113,80.7,10.9,1.0,58947.0
18115,77.5,9.4,1.7,63649.0
18117,76.1,8.5,1.5,52164.0
18119,79.2,9.8,1.3,52204.0
18121,71.6,7.4,1.1,55853.0
18123,77.5,10.4,0.9,51496.0
18125,70.5,10.4,1.2,55022.0
18127,86.3,17.9,1.3,72255.0
18129,84.6,15.0,0.6,64983.0
18131,81.1,8.7,0.8,49140.0
18133,83.1,10.8,0.5,61505.0
18135,76.9,9.9,1.0,53322.0
18137,78.6,11.4,0.4,60055.0
18139,74.2,10.6,0.4,56814.0
18141,81.4,18.5,1.7,54433.0
18143,73.3,7.9,0.0,45123.0
18145,80.3,13.1,1.2,59712.0
18147,73.9,11.2,1.0,56919.0
18149,74.6,8.0,0.6,49705.0
18151,81.5,13.8,0.3,58905.0
18153,74.3,8.0,0.5,49449.0
18155,69.8,6.1,0.5,51270.0
18157,86.2,22.1,0.7,51926.0
18159,82.6,17.7,0.4,68707.0
18161,73.7,12.8,1.0,55278.0
18163,84.6,17.4,1.8,51179.0
18165,83.4,10.8,0.7,54361.0
18167,83.8,14.6,1.5,47261.0
18169,79.8,11.8,1.2,56573.0
18171,86.4,13.3,1.5,65614.0
18173,88.1,21.0,1.7,79079.0
18175,73.9,9.1,1.2,50459.0
18177,77.5,12.0,1.1,47756.0
18179,79.0,13.5,1.4,57565.0
18181,81.5,11.4,1.3,53865.0
18183,84.0,16.2,1.6,64992.0
19001,76.6,14.7,0.4,55700.0
19003,79.6,13.5,0.6,52287.0
19005,73.4,13.3,0.0,55523.0
19007,75.1,14.2,1.7,39693.0
19009,77.7,13.8,2.2,49245.0
19011,82.9,14.2,1.4,66046.0
19013,83.0,19.4,1.0,54774.0
19015,82.9,18.0,1.1,67442.0
19017,86.2,22.5,1.2,72209.0
19019,81.3,15.7,0.3,67252.0
19021,86.0,14.4,0.4,54014.0
19023,77.8,14.0,0.9,56473.0
19025,82.9,13.0,1.2,55285.0
19027,80.6,18.1,0.8,59198.0
19029,79.0,16.2,3.2,52005.0
19031,82.0,15.6,0.7,69259.0
19033,82.5,15.6,0.9,56082.0
19035,81.2,15.1,2.1,56302.0
19037,80.2,12.5,0.3,61239.0
19039,75.7,11.6,0.1,55078.0
19041,82.3,16.9,2.0,51259.0
19043,77.7,12.8,2.3,56456.0
19045,78.8,13.9,1.4,52221.0
19047,79.8,10.9,1.1,54849.0
19049,89.8,34.4,1.8,88368.0
19051,64.9,14.1,1.8,67627.0
19053,78.7,14.5,1.7,48154.0
19055,80.8,12.1,0.5,63877.0
19057,79.7,13.3,0.8,51784.0
19059,84.4,23.8,0.6,60975.0
19061,85.5,20.1,1.9,64493.0
19063,81.6,13.9,0.3,56708.0
19065,77.5,12.9,0.9,49834.0
19067,80.1,14.5,0.4,51768.0
19069,75.2,15.3,0.1,55630.0
19071,79.2,14.6,0.9,59688.0
19073,83.4,14.6,2.7,51098.0
19075,83.7,20.8,1.0,71760.0
19077,80.6,13.6,2.3,62644.0
19079,81.2,18.3,1.2,60248.0
19081,79.8,17.9,0.6,61957.0
19083,73.6,15.1,1.1,54930.0
19085,76.6,13.1,1.5,64154.0
19087,78.4,16.3,0.7,54490.0
19089,78.6,14.1,0.6,56709.0
19091,78.5,16.2,1.8,55707.0
19093,80.6,13.8,1.1,54219.0
19095,81.6,16.0,1.0,62660.0
19097,80.2,13.6,2.1,59042.0
19099,81.7,13.5,1.6,59481.0
19101,83.1,21.1,0.6,47401.0
19103,89.4,29.1,1.1,63062.0
19105,79.1,14.0,2.7,57134.0
19107,78.8,13.5,0.5,52012.0
19109,79.6,13.9,0.9,56156.0
19111,81.0,13.6,0.5,52072.0
19113,87.4,23.6,2.3,67301.0
19115,80.6,12.8,0.2,63034.0
19117,78.1,12.5,0.2,53967.0
19119,85.2,14.7,0.9,65959.0
19121,81.5,17.5,0.4,71811.0
19123,82.6,15.1,1.1,56417.0
19125,82.1,20.9,0.9,64136.0
19127,79.6,14.5,1.0,58735.0
19129,88.3,19.1,1.8,75137.0
19131,82.8,16.4,0.9,60260.0
19133,77.9,11.0,1.2,51866.0
19135,73.7,16.2,2.1,59489.0
19137,79.2,15.1,3.1,55761.0
19139,83.0,14.9,0.6,60435.0
19141,82.9,16.8,0.5,57200.0
19143,86.1,11.4,0.4,61167.0
19145,79.9,14.8,0.6,51196.0
19147,79.9,17.9,0.6,56437.0
19149,86.2,16.9,1.4,71147.0
19151,81.0,12.9,0.8,53573.0
19153,87.0,26.0,2.1,69747.0
19155,79.8,15.0,1.6,59901.0
19157,80.3,14.8,0.9,53925.0
19159,78.8,13.3,1.1,55970.0
19161,79.4,13.1,0.8,57446.0
19163,83.6,20.5,1.3,63876.0
19165,78.8,15.6,1.7,60139.0
19167,89.6,21.0,1.1,73260.0
19169,75.8,30.0,1.4,58302.0
19171,78.4,11.4,0.7,54749.0
19173,79.2,11.3,4.0,57768.0
19175,82.2,15.4,0.3,50375.0
19177,71.8,10.9,1.4,49898.0
19179,78.3,12.3,0.8,46433.0
19181,86.0,21.9,1.9,80309.0
19183,83.8,15.8,0.7,63532.0
19185,72.9,9.9,0.0,47543.0
19187,78.6,14.9,2.1,51909.0
19189,80.9,18.4,1.1,51581.0
19191,81.3,18.5,2.1,63162.0
19193,81.1,16.0,1.0,60768.0
19195,79.5,12.6,1.9,60442.0
19197,75.1,12.6,1.1,51221.0
20001,77.2,12.7,1.2,47983.0
20003,71.0,10.5,0.6,52995.0
20005,75.4,12.2,1.8,50683.0
20007,76.2,13.7,1.5,49668.0
20009,80.0,14.7,1.3,48863.0
20011,80.3,14.5,1.8,46369.0
20013,76.6,14.4,1.7,50649.0
20015,82.7,19.9,0.7,66405.0
20017,75.6,20.2,0.1,48906.0
20019,67.4,10.1,0.3,39500.0
20021,72.6,13.3,0.5,41936.0
20023,82.3,20.5,0.9,42802.0
20025,79.0,22.5,0.0,52500.0
20027,70.7,18.4,1.5,47880.0
20029,76.3,14.1,1.4,48295.0
20031,83.2,16.8,1.4,59405.0
20033,78.7,14.3,1.0,48125.0
20035,80.0,14.0,1.6,50786.0
20037,79.9,19.1,1.0,42615.0
20039,82.2,17.7,0.4,44125.0
20041,80.7,18.1,1.5,53864.0
20043,77.0,14.1,0.7,51953.0
20045,88.9,27.8,1.8,61020.0
20047,80.4,15.9,2.2,50028.0
20049,74.6,9.1,0.1,42564.0
20051,87.1,24.6,3.3,57053.0
20053,82.4,17.2,1.3,56306.0
20055,81.3,11.4,1.4,60498.0
20057,81.8,10.6,1.3,53743.0
20059,73.9,12.9,1.2,55873.0
20061,85.1,14.6,1.6,52019.0
20063,74.7,15.1,0.2,53906.0
20065,77.7,20.5,3.7,40890.0
20067,80.6,14.5,3.1,60625.0
20069,82.6,19.3,1.1,70457.0
20071,88.4,19.3,7.1,53750.0
20073,71.1,14.7,1.4,43320.0
20075,75.6,14.9,0.0,44894.0
20077,78.2,9.8,0.5,49283.0
20079,80.7,21.0,1.8,58782.0
20081,86.3,11.5,1.7,54638.0
20083,82.9,23.2,2.5,60703.0
20085,82.0,13.0,1.0,59686.0
20087,86.2,16.7,2.1,67429.0
20089,73.0,13.5,0.6,38188.0
20091,93.9,34.6,3.7,91650.0
20093,76.1,9.8,0.0,46464.0
20095,74.4,17.7,0.5,57304.0
20097,72.4,16.6,2.3,53107.0
20099,77.9,14.1,1.2,47922.0
20101,83.7,12.8,0.0,41318.0
20103,85.8,19.7,1.3,76307.0
20105,72.8,14.8,0.6,46523.0
20107,64.0,11.9,1.4,48325.0
20109,85.4,14.3,2.5,51136.0
20111,83.5,16.6,1.7,50141.0
20113,82.0,20.6,1.2,59928.0
20115,76.3,18.7,0.7,50816.0
20117,76.7,12.6,1.0,52293.0
20119,83.8,13.7,3.7,56817.0
20121,76.0,20.0,2.0,75635.0
20123,78.9,19.2,2.0,47375.0
20125,78.4,14.2,0.8,45288.0
20127,81.3,18.7,5.5,52792.0
20129,78.2,12.2,8.5,41866.0
20131,80.0,18.3,0.4,61382.0
20133,72.8,12.2,1.0,49493.0
20135,78.3,17.6,0.0,57222.0
20137,86.3,16.0,6.5,48486.0
20139,80.5,12.1,1.3,58927.0
20141,74.9,16.9,1.5,50774.0
20143,73.7,17.9,0.9,59607.0
20145,76.9,14.9,0.1,46559.0
20147,84.9,16.3,0.5,51820.0
20149,88.4,22.4,0.9,70064.0
20151,80.0,20.5,1.5,54644.0
20153,82.4,17.3,0.0,57281.0
20155,82.6,13.4,1.6,51520.0
20157,73.3,18.2,1.4,50411.0
20159,77.6,14.1,1.0,49688.0
20161,89.1,25.7,2.0,51098.0
20163,80.2,17.8,0.4,51362.0
20165,83.6,17.3,1.9,46333.0
20167,80.5,15.9,2.5,50630.0
20169,83.9,18.0,1.2,51830.0
20171,77.7,18.0,0.0,55625.0
20173,86.3,20.2,1.4,57540.0
20175,80.8,7.9,1.2,49395.0
20177,76.6,20.2,1.8,58652.0
20179,84.0,18.6,1.1,62105.0
20181,89.7,19.0,3.4,57005.0
20183,83.0,15.7,2.1,42098.0
20185,76.1,19.4,0.8,51857.0
20187,78.0,12.9,1.3,57741.0
20189,72.5,8.8,1.6,59044.0
20191,82.0,17.6,2.5,53578.0
20193,86.0,15.9,0.4,68313.0
20195,88.5,15.5,2.0,59420.0
20197,78.5,14.5,0.5,65742.0
20199,85.6,23.8,0.0,49632.0
20201,67.4,15.0,1.3,52172.0
20203,80.0,18.6,0.3,58299.0
20205,70.5,14.5,0.7,49682.0
20207,76.4,14.2,1.3,42692.0
20209,80.4,12.0,1.8,48093.0
21001,74.0,8.6,0.8,43026.0
21003,73.3,11.2,0.6,44180.0
21005,80.6,14.3,0.9,54413.0
21007,78.1,10.4,0.3,45517.0
21009,81.9,10.6,2.0,41674.0
21011,76.3,9.3,2.3,44893.0
21013,65.7,4.5,0.9,28442.0
21015,91.2,20.7,1.8,82838.0
21017,79.1,13.5,1.0,47024.0
21019,83.2,11.0,2.6,51019.0
21021,80.5,13.9,2.5,51562.0
21023,74.2,6.2,2.4,60053.0
21025,68.1,6.7,1.4,29538.0
21027,74.8,8.2,0.7,47236.0
21029,84.2,10.4,1.6,65531.0
21031,74.3,7.4,1.2,45955.0
21033,78.4,9.5,1.9,48281.0
21035,83.1,17.3,0.5,41841.0
21037,84.3,24.2,2.3,63152.0
21039,83.0,8.0,2.9,41222.0
21041,71.7,4.2,0.8,41014.0
21043,62.7,7.3,2.7,39492.0
21045,74.3,6.6,2.0,33004.0
21047,78.4,11.8,1.6,44279.0
21049,82.4,12.3,0.8,54871.0
21051,71.7,4.3,4.0,27479.0
21053,58.9,6.9,1.4,33092.0
21055,68.4,7.6,0.4,46354.0
21057,67.5,9.5,0.0,35030.0
21059,84.7,14.7,0.9,54881.0
21061,80.2,5.8,0.4,44229.0
21063,66.6,6.0,1.6,36950.0
21065,70.7,7.6,0.9,32800.0
21067,88.9,25.3,1.6,58954.0
21069,74.1,9.3,0.5,42087.0
21071,74.2,7.0,2.5,35096.0
21073,82.2,18.3,1.4,59056.0
21075,74.4,9.9,1.7,31587.0
21077,74.2,7.5,1.2,55113.0
21079,81.4,9.9,1.3,55369.0
21081,80.0,8.9,1.6,56746.0
21083,78.3,9.3,2.4,45614.0
21085,70.6,6.2,0.9,38262.0
21087,74.3,5.8,0.8,33846.0
21089,80.7,8.8,1.8,52337.0
21091,79.0,7.8,1.4,56265.0
21093,80.1,12.8,2.6,57101.0
21095,73.0,4.9,2.2,28261.0
21097,71.1,7.6,1.1,50270.0
21099,73.2,6.6,1.5,39834.0
21101,79.2,10.4,1.2,50471.0
21103,75.7,7.9,1.0,52550.0
21105,79.5,16.9,0.0,44063.0
21107,76.7,8.8,0.7,47014.0
21109,70.7,6.7,4.6,31515.0
21111,86.5,20.4,2.1,58196.0
21113,85.6,17.5,1.1,64855.0
21115,79.9,8.3,4.0,38333.0
21117,88.6,21.5,2.1,66541.0
21119,68.0,7.4,1.3,32531.0
21121,64.7,7.8,2.3,30257.0
21123,71.5,6.5,0.9,48495.0
21125,77.4,9.0,1.8,43745.0
21127,64.7,5.2,3.4,32856.0
21129,65.4,4.4,2.0,24699.0
21131,74.3,6.8,0.3,36038.0
21133,74.4,4.9,2.5,33181.0
21135,72.3,5.3,1.9,29844.0
21137,73.2,7.0,2.6,42231.0
21139,77.1,8.9,2.1,52795.0
21141,69.7,10.3,0.8,48912.0
21143,76.0,8.4,0.9,49286.0
21145,84.6,16.1,2.4,47011.0
21147,61.0,5.2,1.4,29499.0
21149,79.2,9.1,0.1,54181.0
21151,83.6,19.1,1.4,51649.0
21153,72.0,5.2,0.5,27807.0
21155,76.8,6.9,0.3,43587.0
21157,86.1,11.7,1.4,57348.0
21159,75.7,7.6,1.6,42894.0
21161,77.5,11.9,0.5,46241.0
21163,88.3,10.7,1.4,61500.0
21165,66.8,8.5,1.8,46746.0
21167,79.1,10.2,0.6,52312.0
21169,76.4,7.5,0.6,40391.0
21171,75.5,5.8,0.5,35078.0
21173,81.9,8.6,1.0,46998.0
21175,73.9,7.3,1.7,37399.0
21177,77.5,8.3,0.5,45937.0
21179,84.0,11.7,1.0,63032.0
21181,67.8,4.0,0.0,47665.0
21183,75.0,6.7,0.2,45773.0
21185,92.5,25.5,2.1,103761.0
21187,65.6,12.4,1.0,50553.0
21189,62.2,7.7,1.7,29406.0
21191,73.3,7.8,1.5,56000.0
21193,78.1,5.8,2.8,39594.0
21195,75.7,7.2,1.2,34700.0
21197,68.1,12.0,1.0,41071.0
21199,75.8,9.5,2.5,40658.0
21201,60.8,11.3,0.6,53074.0
21203,68.7,7.2,2.6,38744.0
21205,85.7,11.3,0.7,42754.0
21207,73.5,8.5,1.7,41731.0
21209,88.0,18.3,1.1,71750.0
21211,87.5,16.8,1.6,72564.0
21213,79.2,7.8,1.1,50159.0
21215,87.0,13.1,1.3,85488.0
21217,82.3,14.2,1.4,50266.0
21219,63.8,8.7,0.2,47229.0
21221,70.7,11.9,0.0,50980.0
21223,68.0,9.7,0.9,57589.0
21225,80.4,5.9,0.3,49812.0
21227,87.6,19.1,1.0,54325.0
21229,75.0,10.6,1.3,55321.0
21231,70.9,8.3,1.6,37678.0
21233,74.2,6.9,0.3,44540.0
21235,69.8,10.0,0.9,39258.0
21237,66.5,2.7,1.2,22292.0
21239,86.1,22.7,2.1,66442.0
22001,77.9,10.4,2.5,44412.0
22003,76.4,8.2,0.5,48328.0
22005,89.1,19.4,2.1,82594.0
22007,76.1,9.8,2.1,44742.0
22009,75.0,8.4,2.1,35530.0
22011,82.6,12.1,0.8,49256.0
22013,67.0,8.1,0.2,27815.0
22015,70.0,16.3,1.3,55448.0
22017,73.4,14.4,1.7,42003.0
22019,80.0,14.5,1.1,52866.0
22021,68.7,11.3,0.3,40690.0
22023,80.6,11.4,3.1,56902.0
22025,67.1,10.5,1.1,40973.0
22027,50.3,8.0,2.0,26849.0
22029,67.8,9.0,0.3,36294.0
22031,74.0,9.8,0.2,44436.0
22033,85.7,21.8,2.4,56076.0
22035,46.9,6.2,0.0,24551.0
22037,70.7,10.5,0.6,54187.0
22039,69.5,9.3,0.9,31427.0
22041,57.2,8.7,0.6,35759.0
22043,70.1,7.7,0.8,51449.0
22045,80.8,11.2,0.7,50602.0
22047,79.4,10.3,1.6,49539.0
22049,77.0,9.4,0.4,41760.0
22051,81.2,18.1,1.3,54825.0
22053,71.9,11.1,0.4,42716.0
22055,86.7,23.1,1.7,58761.0
22057,79.7,11.4,1.2,54530.0
22059,78.4,12.4,0.3,51141.0
22061,85.3,20.9,0.2,36496.0
22063,85.3,13.6,0.9,67365.0
22065,55.5,10.0,0.6,32585.0
22067,55.2,10.1,2.7,33780.0
22069,64.0,12.0,0.7,30625.0
22071,78.1,21.0,1.8,43258.0
22073,75.7,15.5,4.9,44934.0
22075,83.9,13.3,0.6,65234.0
22077,75.1,10.8,0.6,44201.0
22079,81.4,13.3,0.9,48013.0
22081,70.7,6.5,0.0,33817.0
22083,55.7,8.0,0.9,40491.0
22085,63.8,8.9,0.6,39755.0
22087,79.6,9.9,1.1,47873.0
22089,87.2,21.3,1.2,68113.0
22091,64.1,9.4,0.0,45063.0
22093,78.8,11.2,0.4,53209.0
22095,80.8,11.3,1.7,55429.0
22097,66.1,9.5,1.3,40859.0
22099,79.2,11.5,1.0,48884.0
22101,75.0,6.6,0.7,40218.0
22103,88.2,22.2,1.7,70730.0
22105,81.9,15.5,1.0,48745.0
22107,55.0,15.0,1.2,29767.0
22109,81.2,10.6,0.8,52224.0
22111,58.3,12.6,5.8,45094.0
22113,83.3,11.9,1.1,52219.0
22115,81.0,13.0,1.5,50267.0
22117,71.2,8.1,1.4,39185.0
22119,54.0,10.3,0.9,30324.0
22121,86.9,13.9,0.1,67813.0
22123,51.7,6.5,0.2,42545.0
22125,69.0,17.3,3.5,59688.0
22127,75.0,12.6,0.0,37764.0
23001,83.9,15.2,1.9,55002.0
23003,71.8,13.6,1.0,43791.0
23005,89.0,29.1,2.6,76014.0
23007,79.1,16.2,0.4,51630.0
23009,84.0,21.3,1.2,58345.0
23011,84.8,17.8,1.4,55368.0
23013,87.0,21.7,2.0,57794.0
23015,81.9,20.6,1.6,58125.0
23017,80.4,13.9,0.7,49761.0
23019,83.4,17.7,1.5,52128.0
23021,75.0,13.3,1.7,42083.0
23023,87.7,21.8,1.6,68039.0
23025,79.5,13.4,1.3,45382.0
23027,83.5,20.4,1.2,58034.0
23029,77.4,14.9,0.8,44847.0
23031,87.1,20.8,1.8,68932.0
24001,79.7,11.4,1.5,49449.0
24003,92.5,24.7,2.0,103225.0
24005,87.8,22.7,1.7,78724.0
24009,90.5,18.7,1.5,112696.0
24011,83.0,11.4,0.8,59042.0
24013,88.5,23.0,2.0,99569.0
24015,88.2,15.3,1.4,79415.0
24017,88.9,17.6,1.4,103678.0
24019,80.4,11.6,2.6,52799.0
24021,90.3,23.2,2.5,100685.0
24023,78.3,13.6,2.0,54542.0
24025,90.6,21.4,1.4,94003.0
24027,94.9,30.4,1.9,124042.0
24029,74.2,21.1,1.0,60208.0
24031,93.4,27.3,2.9,111812.0
24033,89.8,19.2,2.4,86994.0
24035,86.5,21.5,2.2,96467.0
24037,86.7,18.6,1.0,95864.0
24039,80.1,10.8,0.7,44980.0
24041,86.9,21.2,2.3,73102.0
24043,82.5,13.2,1.8,63510.0
24045,84.2,16.3,2.1,60366.0
24047,85.3,18.7,1.2,65396.0
24510,78.0,16.7,2.1,52164.0
25001,89.8,24.9,2.2,76863.0
25003,84.7,19.3,1.5,62166.0
25005,84.0,18.7,1.7,71450.0
25007,84.1,24.3,1.3,77318.0
25009,87.6,24.3,2.6,82225.0
25011,84.5,20.4,2.6,61198.0
25013,82.1,16.8,1.4,57623.0
25015,89.6,24.4,1.8,73518.0
25017,91.3,28.1,3.4,106202.0
25019,88.8,29.8,0.5,112306.0
25021,91.5,28.8,2.7,105320.0
25023,89.6,24.1,2.5,92906.0
25025,86.7,26.3,2.6,74881.0
25027,87.6,22.0,2.0,77155.0
26001,75.8,11.9,2.3,43341.0
26003,74.2,13.4,1.4,45184.0
26005,84.5,15.6,0.8,65071.0
26007,77.7,11.6,1.7,42603.0
26009,81.9,18.7,0.9,57256.0
26011,77.1,8.5,0.7,45679.0
26013,77.7,9.4,2.5,46581.0
26015,80.7,15.9,0.9,65557.0
26017,84.4,13.3,1.1,48290.0
26019,87.0,20.9,0.6,64257.0
26021,78.4,16.6,1.2,52500.0
26023,79.9,10.6,0.8,52782.0
26025,83.1,13.8,0.8,50219.0
26027,82.6,13.7,0.9,57514.0
26029,84.0,19.3,0.6,60433.0
26031,78.2,13.3,1.6,49624.0
26033,80.8,15.0,1.0,50454.0
26035,74.3,7.4,1.6,41163.0
26037,87.1,20.3,0.9,72490.0
26039,86.5,11.4,1.0,49987.0
26041,78.9,13.3,2.2,47008.0
26043,80.9,16.3,1.7,51704.0
26045,86.3,19.3,1.5,67440.0
26047,85.1,20.5,1.5,55947.0
26049,80.9,13.6,1.4,50269.0
26051,77.1,8.9,1.1,45957.0
26053,74.6,13.2,0.7,38625.0
26055,87.3,23.7,1.6,66457.0
26057,78.8,11.4,0.7,49795.0
26059,77.2,11.2,0.5,51535.0
26061,81.9,18.9,1.5,44839.0
26063,75.1,10.5,1.5,49541.0
26065,85.1,21.0,1.5,55253.0
26067,83.4,12.3,1.1,60139.0
26069,79.2,9.6,0.7,42628.0
26071,71.8,12.0,1.8,44183.0
26073,79.3,16.1,0.9,46783.0
26075,84.5,15.0,1.2,54511.0
26077,88.6,24.1,1.1,58836.0
26079,77.9,8.8,1.1,49402.0
26081,87.7,24.0,1.6,65722.0
26083,76.4,20.3,0.4,51750.0
26085,67.7,9.6,0.6,38356.0
26087,84.0,12.4,0.8,65197.0
26089,87.7,26.8,1.3,67330.0
26091,83.2,13.3,1.0,57314.0
26093,89.9,24.7,1.5,84274.0
26095,74.0,11.5,3.3,50000.0
26097,78.1,14.1,1.1,50058.0
26099,88.4,16.8,1.3,64641.0
26101,81.4,15.6,0.8,51658.0
26103,80.7,24.0,1.4,54585.0
26105,77.8,13.4,1.6,51568.0
26107,77.0,13.9,0.5,45797.0
26109,77.4,12.1,1.2,48548.0
26111,84.6,20.3,1.1,64078.0
26113,80.6,11.0,0.6,47370.0
26115,83.8,13.6,1.1,65453.0
26117,77.8,10.2,1.1,52390.0
26119,74.8,9.5,0.3,42160.0
26121,80.9,13.7,0.8,53478.0
26123,75.8,11.8,0.7,51470.0
26125,90.5,27.3,1.7,81587.0
26127,75.7,13.0,0.6,51161.0
26129,78.3,8.2,1.4,41752.0
26131,76.7,10.4,1.5,41776.0
26133,76.7,10.1,1.2,46969.0
26135,68.9,7.6,1.2,43457.0
26137,85.0,16.9,0.6,55917.0
26139,88.5,23.3,1.3,72418.0
26141,75.8,12.1,0.9,48734.0
26143,81.3,8.7,1.0,41828.0
26145,82.0,14.5,1.5,49565.0
26147,84.9,11.9,1.1,58722.0
26149,80.3,10.1,0.4,53253.0
26151,75.7,9.3,0.6,49852.0
26153,81.4,13.0,0.0,48443.0
26155,82.2,12.0,1.6,56436.0
26157,74.4,9.2,0.8,51891.0
26159,82.7,13.4,0.4,56652.0
26161,91.0,26.7,1.9,75730.0
26163,80.3,15.3,1.5,49359.0
26165,81.2,13.5,0.9,50335.0
27001,76.9,12.7,0.7,49086.0
27003,90.8,21.6,1.6,84379.0
27005,83.7,17.9,0.9,60508.0
27007,82.5,18.5,1.9,50525.0
27009,85.2,16.9,0.5,60564.0
27011,81.8,11.8,0.5,55909.0
27013,86.7,23.0,3.4,61058.0
27015,83.0,16.5,2.3,59804.0
27017,78.6,15.5,0.7,66201.0
27019,91.9,33.7,1.8,104011.0
27021,81.5,18.0,1.6,53845.0
27023,80.1,15.0,1.3,57301.0
27025,88.9,16.3,0.4,86900.0
27027,83.5,24.2,2.2,66069.0
27029,79.7,12.7,1.7,51742.0
27031,88.2,30.2,0.9,59537.0
27033,77.8,15.0,1.2,51067.0
27035,83.9,16.8,2.1,57779.0
27037,91.5,29.3,2.7,88468.0
27039,87.9,20.7,1.7,79020.0
27041,78.2,19.1,1.5,65430.0
27043,79.6,15.2,3.7,53963.0
27045,80.6,15.6,0.9,64375.0
27047,80.0,11.9,2.0,54628.0
27049,86.3,17.2,1.4,69334.0
27051,78.7,13.1,0.8,59246.0
27053,89.2,32.4,2.0,81169.0
27055,83.3,17.1,1.2,59514.0
27057,82.3,18.6,1.3,58475.0
27059,86.1,12.8,0.6,76999.0
27061,81.1,16.1,1.0,55744.0
27063,82.1,18.1,1.1,62479.0
27065,78.6,9.4,1.4,57877.0
27067,83.5,17.0,0.8,64252.0
27069,75.8,18.0,0.7,55410.0
27071,79.6,10.5,1.2,52297.0
27073,81.4,14.0,0.5,57802.0
27075,81.9,18.7,0.6,65201.0
27077,62.2,18.4,1.0,50669.0
27079,86.3,16.4,1.2,75925.0
27081,78.0,14.0,0.6,53557.0
27083,86.3,19.4,0.6,57274.0
27085,84.3,12.0,0.9,62885.0
27087,75.7,9.1,0.3,45398.0
27089,81.1,13.8,1.1,60951.0
27091,82.0,15.7,0.7,53851.0
27093,82.5,12.6,0.6,63841.0
27095,81.2,10.8,0.9,57173.0
27097,78.6,12.8,0.5,58826.0
27099,82.0,15.4,0.6,55378.0
27101,76.7,15.4,0.8,62839.0
27103,86.4,22.9,2.2,69174.0
27105,80.0,11.8,1.4,56000.0
27107,75.2,17.0,1.6,56081.0
27109,88.3,26.7,1.7,80403.0
27111,79.2,18.0,2.2,59456.0
27113,85.2,14.6,0.6,60940.0
27115,77.5,10.5,1.2,55606.0
27117,81.1,15.1,1.0,53688.0
27119,83.8,19.1,1.0,58682.0
27121,79.5,14.2,1.5,62878.0
27123,88.5,26.0,2.1,67238.0
27125,78.8,14.0,0.7,59698.0
27127,75.7,14.5,1.0,57243.0
27129,73.9,11.7,1.1,58542.0
27131,86.8,17.7,0.9,70600.0
27133,83.0,16.9,0.3,65744.0
27135,72.0,14.9,0.3,62304.0
27137,82.5,19.6,1.3,57480.0
27139,92.3,29.0,1.7,103261.0
27141,90.6,18.1,0.9,88671.0
27143,79.0,12.6,0.9,64170.0
27145,85.4,18.9,1.2,65244.0
27147,86.2,18.6,1.1,68172.0
27149,83.2,20.5,0.9,65503.0
27151,76.8,17.4,1.4,53457.0
27153,73.5,10.5,1.3,54502.0
27155,76.9,11.5,0.2,51216.0
27157,81.4,16.5,0.6,67906.0
27159,80.5,13.2,0.9,46178.0
27161,81.3,16.3,1.8,60450.0
