year,data_year,cfips,county,state,microbusiness_density,pct_college,pct_in_arts_industry,pct_divorced,pct_house_price_gt1mill,pct_house_price_250k_500k,pct_in_finance_industry,pct_in_it_industry,pct_employed_at_government,pct_house_price_500k_1mill,pct_housing_single_detached,pct_employed_at_self_employed,pct_with_libarts_degree,median_hh_inc,pct_insured,total_population,birth_rate,pct_with_scieng_degree,pct_moved_within_state,pct_broadband,median_age,pct_moved_from_abroad
2019,2017,31141,Platte County,Nebraska,2.13962668,14.8,6.226734349,8.9,0,0,3.85786802,1.1,11.6,0,78.1,9.4,16.5,58679,91.8,32875,39,30.4,2.3,75.4,38.3,0.3
2019,2017,31143,Polk County,Nebraska,1.53999008,15.6,4.428989751,7.8,0,22.80701754,4.575402635,1,14.8,0,90.3,17.8,6.5,63667,89.6,5244,62,29.6,2.6,78.9,45.5,0.1
2019,2017,31145,Red Willow County,Nebraska,3.61811452,12.6,8.592354412,10.8,0,25.45454545,5.091103966,0.7,16.1,0,79.5,15.7,11.3,42882,91,10870,51,23.3,3.1,70.5,40.8,0.3
2019,2017,31147,Richardson County,Nebraska,1.51548498,14.8,6.575619626,14,0,0,4.299443601,2,17.8,0,93.4,15.5,11.2,46839,92.6,8045,78,29.8,1,71,47.6,0
2019,2017,31149,Rock County,Nebraska,2.7801912,14.5,5.263157895,5.3,0,0,5.921052632,0.7,14.1,0,85,28.7,13.6,52361,87.5,1381,83,28.8,6.3,68.9,51.9,0.1
2019,2017,31151,Saline County,Nebraska,1.7319778,9.1,4.919892244,8.7,0,0,3.41698568,0.7,13.1,0,82.9,9.6,19.6,50932,90,14325,20,26.8,6.3,72,36,0.5
2019,2017,31153,Sarpy County,Nebraska,5.17147636,25.8,7.04665129,9.7,0,21.82468694,9.485834893,2.3,15.5,0,75.1,6.9,18.5,75752,94.1,175188,66,29.8,4.9,88.4,34.2,0.7
2019,2017,31155,Saunders County,Nebraska,3.9867617,18.2,5.754939279,10.7,0,3.260869565,6.624977343,1.1,16.5,0,87,13.4,19.9,65015,95.1,20953,69,24.9,5,75.2,41,0.1
2019,2017,31157,Scotts Bluff County,Nebraska,2.66861098,15,7.803961749,13.2,0,0,6.255692168,1.4,13.7,0,79.2,10.9,18.9,47975,88.2,36509,68,25.5,1.6,74,39.5,0.1
2019,2017,31159,Seward County,Nebraska,8.14610194,18.8,5.742664688,8.1,0,0,5.377326179,0.7,14.5,0,81.3,12.6,17.3,63095,94,17045,101,27.9,6.3,76.8,38.3,0.1
2019,2017,31161,Sheridan County,Nebraska,2.05455886,18.5,7.369224895,11.3,0,0,6.109201985,2.7,18.7,0,86.9,20.3,15.7,41209,85.3,5241,62,23.5,2.1,64.7,46.1,0
2019,2017,31163,Sherman County,Nebraska,1.007913344,12.7,4.488448845,11.2,0,20,3.96039604,0.4,10.5,0,89.5,22.7,14.1,48704,92.2,3048,85,26.7,1.3,68.8,49.3,0.1
2019,2017,31165,Sioux County,Nebraska,0.616915402,22.4,3.787878788,6.1,0,0,2.424242424,0.6,18.8,0,87,29.2,10.3,45375,91.7,1256,77,31.4,1.6,66.1,51.6,0
2019,2017,31167,Stanton County,Nebraska,0.588631758,13.7,7.202993452,8.8,0,0,4.677268475,0.4,13.4,0,90.2,15.8,19.8,57534,91.1,6020,56,27.9,6.5,74.1,41,0
2019,2017,31169,Thayer County,Nebraska,3.02775026,15.2,4.296875,7.3,0,0,5.546875,0.7,12.6,0,91.9,17.9,15.5,48151,94.5,5133,72,26.8,3.1,73.6,48.2,0
2019,2017,31173,Thurston County,Nebraska,2.24669604,10.8,8.420239475,10.5,0,5.063291139,4.905368868,1.1,38,0,80.9,11.1,18.4,44701,71.8,7055,100,23.8,2.5,59,28.1,0.5
2019,2017,31175,Valley County,Nebraska,4.53181278,15.5,3.916560238,6.6,0,0,3.0651341,1.8,15.8,0,85.7,19.7,14.6,50270,91,4252,101,24.4,5.7,65.6,46,0
2019,2017,31177,Washington County,Nebraska,4.3688694,22.6,6.950485886,8.9,0,22.93577982,7.857473392,2.1,11.7,0,83.5,13,16.4,66485,94.4,20414,38,28.3,5.1,77.7,41.2,0.1
2019,2017,31179,Wayne County,Nebraska,2.30555916,23.2,9.322358346,5.9,0,0,7.159264931,0.6,17.8,0,79.3,13.4,23.2,58093,93.5,9409,70,20,9.7,80.3,31.7,0
2019,2017,31181,Webster County,Nebraska,3.4256927,14.1,4.535147392,9.7,0,0,4.365079365,2.9,17.5,0,88.9,18.4,20.4,43831,91,3597,48,20.6,3.6,68.8,46.1,0.1
2019,2017,31183,Wheeler County,Nebraska,0.578034694,13.4,2.226720648,7.7,0,0,2.834008097,0,14.4,0,85.4,27.6,8.9,49706,94.7,846,92,14.5,3.9,68.3,50.2,0
2019,2017,31185,York County,Nebraska,2.16261682,19.7,7.080762759,8.8,0,0,4.598990466,1.9,13.9,0,79.6,17,17.2,59966,92.3,13832,82,23.9,5.8,77,40.9,0.1
2019,2017,32001,Churchill County,Nevada,3.44326324,12.5,11.16168184,14,0,0,2.524924144,1.9,22.3,0,70.5,10.2,22.9,46914,86.1,24022,56,30.1,3.4,78,38.9,0.4
2019,2017,32003,Clark County,Nevada,22.8967946,15.5,28.69954472,13.7,2.431259045,29.7105644,5.959983015,1.7,10.5,4.90593343,62.1,7.8,22,54882,85.3,2112436,50,30,0.2,79.3,36.9,0.6
2019,2017,32005,Douglas County,Nevada,14.7905954,17,16.39992287,13.1,15.15151515,45.45454545,5.992094099,1.2,19.3,15.90909091,77.7,13.9,22.7,61176,89.2,47632,46,36.3,3.2,84.5,50.8,0.2
2019,2017,32007,Elko County,Nevada,2.91409268,11.6,17.84230798,12.4,0,0,2.522468092,1.4,14.1,0,66.7,6.7,19.8,76178,89.5,52377,67,35,2.1,81.3,34.1,0.2
2019,2017,32013,Humboldt County,Nevada,3.09241802,9.2,11.66309269,14.7,0,20.42253521,2.156302121,1.9,12.6,0,57.6,10.9,16.5,69324,84,17088,104,35.4,4.7,71.6,35.6,0.6
2019,2017,32015,Lander County,Nevada,1.6284511,7.1,6.857994782,14.5,0,0,0,1.1,16,0,48.6,6.3,0,79865,90.5,5887,169,56.5,2.2,69.1,37.8,0.7
2019,2017,32017,Lincoln County,Nevada,3.98389398,14,5.577244841,11.8,0,100,5.298382599,1.1,48.6,0,71,9.6,20.7,52971,89.6,5203,39,24.6,9.9,74.3,41.6,0.3
2019,2017,32019,Lyon County,Nevada,3.46639174,9.6,12.61493021,15.9,0,16.01866252,3.563431947,1.3,16.1,0,75.9,7.4,27.5,50920,88.4,52303,58,31.4,5,78.7,43.8,0.2
2019,2017,32021,Mineral County,Nevada,1.37426074,9.2,16.97329377,12.2,0,32.8125,1.424332344,0,41.2,0,74.5,6.9,23.4,39375,84.7,4471,64,18,3.9,66.6,46.7,0
2019,2017,32023,Nye County,Nevada,5.91521826,8.3,16.51432891,17.2,0,16.5374677,5.580372483,2.2,16,0,53.3,10.4,14.7,44225,87.3,43296,53,35.2,2.8,71.6,51.6,0.1
2019,2017,32027,Pershing County,Nevada,1.20708348,7.4,4.884667571,21.1,0,0,3.120759837,0.1,28.9,0,49.8,9.5,12.1,52308,83.5,6661,110,39.1,9.5,62.1,43.1,0
2019,2017,32029,Storey County,Nevada,5.4142357,16.4,20.24886878,19.6,0,0,5.769230769,4.7,14.5,0,75.6,13.4,34.5,63607,91.2,3891,60,35,8.7,78.6,54.7,0
2019,2017,32031,Washoe County,Nevada,9.76685128,18.8,16.76079946,14,2.369668246,32.19363575,5.662087562,2,13.8,8.158429248,61.9,9.3,23.1,58595,88.2,445551,57,36.7,1.5,80.8,38,0.5
2019,2017,32033,White Pine County,Nevada,1.66495896,9.9,15.11073731,14,0,0,1.289599103,0.6,34.9,0,81.3,9,24.8,60358,88.8,9858,37,24.9,6.6,73.5,39.4,0.1
2019,2017,32510,Carson City,Nevada,11.4375264,12.9,17.10034118,17.7,0,40,3.551609323,1.5,24.4,0,59,6.7,17.5,49341,88.4,54219,40,43,6.2,77.9,43,0.3
2019,2017,33001,Belknap County,New Hampshire,6.36335698,19.5,9.943274434,13.1,8.064516129,33.15412186,5.516072244,1.5,15.7,0,71,12.4,22.8,65834,90.9,60383,68,31.6,2.8,82.5,46.7,0.1
2019,2017,33003,Carroll County,New Hampshire,8.03864192,21.8,15.50334419,12.3,3.846153846,42.11538462,4.531812725,1.3,14.5,15.19230769,77.5,18.6,26.2,58139,89.2,47524,60,31.6,3,82.5,51.4,0.1
2019,2017,33005,Cheshire County,New Hampshire,5.5775138,19.7,8.914254315,12.4,1.529636711,12.42829828,4.713140345,1.5,14.2,4.015296367,66,10.1,23.5,60148,91.5,76109,40,38.4,2.4,80.8,42.5,0.3
2019,2017,33007,Coos County,New Hampshire,2.39318162,12.4,13.78326996,14.5,0,5.501618123,3.781912004,1.2,18.7,0,66.1,12.2,23.7,45386,90.3,32119,55,30.2,2.8,73.4,48,0.1
2019,2017,33009,Grafton County,New Hampshire,6.63853884,19.6,10.20350296,10.4,9.60960961,18.16816817,3.747246276,1.3,15.7,3.153153153,63.4,11.7,25.2,61036,90.7,89280,57,42.5,2.5,80.2,42.9,1
2019,2017,33011,Hillsborough County,New Hampshire,10.05555506,23.4,7.787752353,11.9,0,23.42038753,6.764460986,3,11.2,3.454085931,58.4,8.1,21.3,75777,92.7,406371,56,38.9,1.9,87,40.5,0.7
2019,2017,33013,Merrimack County,New Hampshire,6.01808396,21.1,7.839849343,12.1,1.09739369,21.39917695,6.601571066,2.1,16.4,8.504801097,64.2,9.7,24.8,69856,93,147958,44,34.9,3.7,83,42.8,0.3
2019,2017,33015,Rockingham County,New Hampshire,10.778116,25.4,7.288134601,11.2,1.35249366,27.0498732,7.16749533,2.8,11.3,21.47083686,66.7,10.7,22.6,85619,94.3,302479,46,37,1.5,88.2,44.1,0.3
2019,2017,33017,Strafford County,New Hampshire,6.48758668,22.2,10.68115711,11.1,0,18.94093686,7.360027785,2.1,16.1,23.42158859,56.3,6.9,21.6,67805,92.1,126552,43,39.8,4.2,83,37,0.7
2019,2017,33019,Sullivan County,New Hampshire,3.885988,16.6,7.673473159,15.1,0.877192982,36.5497076,5.617666081,1.4,12.8,4.093567251,69.7,9.3,24,59419,91.9,43073,45,29.8,2.5,78.1,46.1,0.1
2019,2017,34001,Atlantic County,New Jersey,4.50666962,17.9,24.15040278,11.1,2.847152847,32.91708292,4.835717138,1.7,15.7,21.67832168,60.5,7.8,23,57514,88.9,272926,47,30.6,2.4,78.4,41.1,0.5
2019,2017,34003,Bergen County,New Jersey,14.190302,29.8,7.490837542,7.7,8.188331627,47.77379734,9.511434073,3.7,11.3,26.30501535,54.3,11.6,21.5,91572,90.8,937920,40,35.9,1.5,87.4,41.6,0.8
2019,2017,34005,Burlington County,New Jersey,7.06169328,23.7,6.798964239,9.7,1.475189987,26.10639249,8.239653556,2.6,17.5,1.832811802,66.3,7.4,20.4,82839,94.8,449192,46,33.8,2.4,86.3,41.4,0.6
2019,2017,34007,Camden County,New Jersey,6.86597644,19.7,8.953798929,9.3,0,11.58995816,7.398052699,2.1,13.4,3.221757322,57.3,7.1,23.1,65037,91.3,510996,56,34.6,2.7,80.6,38.5,0.6
2019,2017,34009,Cape May County,New Jersey,6.86576396,20.7,16.07778041,9.4,9.534492428,21.25630959,6.70381788,1.5,22,23.10712283,70.7,11.8,22.7,62332,93.3,94549,52,28.4,2.1,79.9,48.7,0.2
2019,2017,34011,Cumberland County,New Jersey,2.67886766,10,6.964952004,11.1,1.385041551,10.38781163,3.146028,1.2,19.2,5.540166205,67.5,5.7,24,50000,87.9,154952,52,29.4,3.4,71.4,36.8,0.5
2019,2017,34013,Essex County,New Jersey,7.56961534,20.6,7.886108668,8.5,5.54928942,30.49853372,7.822363519,3.5,14.7,9.339048049,34.8,8.4,25.2,57365,86.3,800401,49,35.4,1.8,76.2,37.3,0.7
2019,2017,34015,Gloucester County,New Jersey,5.03507728,20.6,7.578096591,8.8,2.501895375,15.69370735,6.784952212,2.3,15.5,4.169825625,74.1,7.1,21.2,81489,94.3,291372,46,30.4,3.2,84.5,39.9,0.2
2019,2017,34017,Hudson County,New Jersey,9.2275692,24.7,9.444091442,8.6,5.898533007,31.0207824,11.20204459,3.6,10.3,28.91198044,10.3,6.7,21.7,62681,83.8,679756,50,39.2,1.6,81.5,34.9,1.9
2019,2017,34019,Hunterdon County,New Jersey,9.92899556,30.3,7.154047784,8.6,0,41.97080292,8.866861499,4.6,13.7,13.50364964,75.5,13.2,20.3,110969,96.5,125717,38,41.2,3.8,88.2,45.9,0.3
2019,2017,34021,Mercer County,New Jersey,9.36600742,21.6,7.65465138,8.2,6.003752345,12.19512195,8.554971862,2.7,16,5.534709193,52,6.8,23.4,77027,90.6,373362,43,43.1,3.4,80.5,38.6,1.1
2019,2017,34023,Middlesex County,New Jersey,7.51410408,24.8,7.02331975,7,2.855267476,35.31342304,8.821587034,3.3,12.8,10.27239908,53.4,7.4,16.3,83133,91.1,837288,49,44.4,2.4,83.4,38.1,1.2
2019,2017,34025,Monmouth County,New Jersey,10.0784156,26.6,8.863802588,8.6,5.585045003,40.94161089,9.887429644,4.3,13.8,19.45534272,67.5,10.8,20.3,91807,92.6,627551,43,34.5,2.1,86.2,42.8,0.4
2019,2017,34027,Morris County,New Jersey,12.6703022,30.7,6.888642503,8,8.666980688,45.64295808,10.52499228,4.3,11.6,12.76495525,67.8,10.3,19.7,107034,94,498847,37,37.6,2.3,89.3,42.3,0.5
2019,2017,34029,Ocean County,New Jersey,6.66727332,18.9,8.583042882,9.4,6.417710197,30.97048301,6.607708928,2.5,15.6,11.5608229,75.5,9.8,23.7,65771,92.7,589699,68,28.8,2.3,79.2,42.9,0.3
2019,2017,34031,Passaic County,New Jersey,5.68929064,18.1,7.482645293,7.7,4.676056338,34.98591549,6.213320366,2.6,11.2,18.53521127,42.7,7.5,21,63339,86.1,510563,45,33.9,1.9,76.7,36.7,0.6
2019,2017,34033,Salem County,New Jersey,3.30945386,14.5,6.674612634,10.3,3.286978508,17.57269279,5.016175719,1.3,15.4,0,74.9,6.1,19.5,63934,92.7,63776,51,30.6,2.4,74.4,41.9,0.2
2019,2017,34035,Somerset County,New Jersey,8.81106816,28.9,6.816345013,7.8,5.536181343,49.82563208,10.58619879,4.7,10.6,10.2005231,60.7,9,16.4,106046,93.6,333316,38,46.4,3.2,89.4,41.3,0.9
2019,2017,34037,Sussex County,New Jersey,6.98066618,23.3,7.785591084,9.3,0,17.39502999,7.039936314,3,14.4,7.969151671,80.6,10.1,23.2,89238,93.6,143570,42,32.3,2.6,86.3,44.1,0.2
2019,2017,34039,Union County,New Jersey,7.23952502,20.6,7.446322522,8.1,3.008595989,47.93696275,8.749905577,2.8,12.9,5.988538682,53.4,7.4,20,73376,87,557320,54,36.8,2.3,79.4,38.3,0.8
2019,2017,34041,Warren County,New Jersey,6.67422342,20.6,8.055702772,9.5,0,26.71063479,6.308594821,3.5,14,1.731244847,67,9.2,21.4,75500,92.9,107088,45,33.4,3.3,82.8,43.5,0.3
2019,2017,35001,Bernalillo County,New Mexico,6.19096346,18.4,11.30658233,13.6,0,21.98036705,5.324270384,2.1,19.8,2.944942382,66.4,9.2,22.6,50386,89.2,674855,51,37.8,1.9,75.7,37.1,0.5
2019,2017,35003,Catron County,New Mexico,6.04497346,17.1,14.25462459,7.6,9.691629956,16.29955947,0.544069641,1.1,24.9,6.607929515,72.2,16.9,12.3,42047,87,3547,17,49.6,0.1,55.1,60.2,0.8
2019,2017,35005,Chaves County,New Mexico,2.06671276,12.5,10.0191305,13.3,0,24.14414414,4.41126824,0.7,20.9,9.90990991,76.1,9.9,19.8,42177,86.5,65454,80,24.2,2.7,67.9,35.3,0.7
2019,2017,35006,Cibola County,New Mexico,1.08524116,8.6,16.09375,12.9,0,2.588996764,2.229166667,1.5,28.9,2.265372168,58.8,10.2,13.6,36089,85.3,27049,83,32.3,5.2,52.2,36.4,0.4
2019,2017,35007,Colfax County,New Mexico,4.95775202,12.9,20.28736865,17.6,0,20.72368421,5.382800772,0.6,20.5,13.15789474,65.4,12.4,28,33042,90.4,12522,43,23,5,62.6,48.8,0.2
2019,2017,35009,Curry County,New Mexico,1.93464196,13,8.347554732,13.6,0,8.73015873,4.159149642,1.7,24.8,6.878306878,71.9,6.9,17,41941,85.9,50283,68,27.7,2.7,73.7,30.8,0.7
2019,2017,35011,De Baca County,New Mexico,1.55555558,5.7,8.444444444,9.4,0,0,3.703703704,1.4,35.6,0,76.9,8.3,12.7,31439,90.9,2016,2,31.7,4.4,64.9,42.6,0.2
2019,2017,35013,Do̱a Ana County,New Mexico,3.36335096,16.2,11.99101915,10,0,16.15635179,3.741270182,1.6,22.9,4.755700326,59.8,9.4,23.9,39114,86.7,213849,50,36.9,2.4,70.2,32.9,0.7
2019,2017,35015,Eddy County,New Mexico,1.85750814,9.8,7.559848803,13,0,14.64285714,3.508838914,1.1,16.5,0,71.1,8.4,19.5,60703,88.3,56793,105,27.6,1.9,76.2,35.9,0.4
2019,2017,35017,Grant County,New Mexico,3.4494136,15.1,13.09289002,15.3,0,21.24183007,3.916596224,1.3,25.7,0,62.1,9.6,21.1,40470,95.3,28382,56,34.3,1.4,65.1,45.9,0.1
2019,2017,35019,Guadalupe County,New Mexico,0.699611308,7.7,10.69868996,15.1,0,0,0.727802038,0,42.6,0,54.7,6.1,15,26060,94.5,4426,27,37.6,6.4,32.3,41.7,0.4
2019,2017,35023,Hidalgo County,New Mexico,1.82349506,9.4,11.27633209,11.5,0,0,2.540272615,0,33.7,0,55.2,8.4,16.5,31829,89.5,4446,69,35.9,1.2,61.1,42.6,0.3
2019,2017,35025,Lea County,New Mexico,1.44768806,7.9,8.70186942,10.5,0,1.242236025,3.581891741,1.3,15.4,0,69,8.2,17.6,59285,84.1,69505,64,28.5,1.3,73.4,31.7,0.2
2019,2017,35027,Lincoln County,New Mexico,6.75264216,19.8,24.55717727,14.3,1.129943503,33.55932203,4.803740966,3.6,21.4,4.858757062,65.6,18.9,18.2,42145,88.4,19497,107,26.4,2.9,64.7,50.9,0.5
2019,2017,35028,Los Alamos County,New Mexico,6.53449652,25.2,5.952641964,9.4,0,69.11764706,3.551852664,0.5,34.3,0,64.3,5.6,11.9,110190,95.7,18031,35,65,2.5,86.3,43,1.1
2019,2017,35029,Luna County,New Mexico,1.50156532,8.6,8.879037365,14.1,0,0,1.621279291,0.1,19.3,0,50.8,9.8,18,27602,85.6,24319,93,29.6,3.7,51.1,39,1.1
2019,2017,35031,McKinley County,New Mexico,1.01802716,5.9,10.63041324,7.3,0,0.980392157,2.79657,0.9,35.7,0,63.4,8.8,19.4,30336,76,72849,69,31.1,1.2,39.6,31.6,0.3
2019,2017,35033,Mora County,New Mexico,1.67375134,6.9,15.74297189,13.1,0,37.14285714,0.481927711,3.2,33.9,0,62.8,8,20.4,26644,88.8,4605,8,61.8,3.3,45.3,47,0
2019,2017,35035,Otero County,New Mexico,2.5210355,10.2,13.49390475,13.4,0,20.58189655,4.437507909,1.6,29,0,62.9,8.7,22,43533,88.1,65130,61,36,1.5,72.9,35.6,3
2019,2017,35037,Quay County,New Mexico,1.68136214,8.4,14.02985075,12.5,0,0,7.860696517,0.3,22.1,0,74.6,10.4,17.2,26663,93.8,8447,81,27.8,0.9,55.6,46.1,0.1
2019,2017,35039,Rio Arriba County,New Mexico,2.4655161,12,12.403888,11.7,0,33.33333333,4.439286232,0.8,37.4,0,54,8.4,18.5,33422,86.2,39455,29,28.3,1.9,49.1,40.7,0.1
2019,2017,35041,Roosevelt County,New Mexico,1.59044084,13.5,12.67973856,9,0,11.15384615,3.241830065,0.8,27.8,0,68.1,9.2,24.8,35928,85.9,19313,72,29.6,7.3,71.5,29.7,1.6
2019,2017,35043,Sandoval County,New Mexico,5.09292554,17.5,10.13667808,12,0,14.27480916,6.582040433,2,21.6,2.519083969,83,9.8,20.6,60345,89.2,138815,59,35.2,3.4,78.4,39.6,0.2
2019,2017,35045,San Juan County,New Mexico,1.99216898,8.3,10.20845092,11.3,0,11.54299176,3.487806302,1.1,19.6,0,57.9,7,18.1,49686,83.1,128221,59,34.7,1,58.4,34.6,0.3
2019,2017,35047,San Miguel County,New Mexico,1.71159568,10.2,9.079089924,15.4,7.386363636,25.56818182,4.474539545,0.8,35.7,13.06818182,50.9,11.7,26.9,29168,88,28203,48,31.8,2.8,47.1,42.9,0.7
2019,2017,35049,Santa Fe County,New Mexico,11.4503356,21.1,14.31854086,15.1,10.978957,37.41994511,5.700129255,1.7,21.3,7.868252516,65,17.4,32.9,57945,86.7,147514,40,36.5,2.3,76.2,45.3,0.3
2019,2017,35051,Sierra County,New Mexico,5.29742338,12.9,8.368983957,22.8,3.703703704,14.81481481,5,0,33.3,0,46.3,9.6,22.9,29690,92.4,11254,71,36.1,2.9,57.9,55.9,0.2
2019,2017,35053,Socorro County,New Mexico,3.11928012,11.9,8.606557377,13.2,0,14.93055556,1.946721311,0.6,34.5,2.430555556,57.6,8.1,18.7,34008,87.5,17098,64,44.2,2.1,53.9,40,1
2019,2017,35055,Taos County,New Mexico,8.55330334,16,18.05080428,17.4,0,49.80079681,4.643714972,1.3,18.8,0,66.7,19.5,35.9,35314,88.1,32809,34,31,2.4,56.6,47.7,0.3
2019,2017,35057,Torrance County,New Mexico,3.3976394,11.8,7.979722118,15.9,0,5.058365759,3.548629365,0.9,24.4,0,58.7,14.9,22.9,35543,91.2,15534,60,23,5.3,59.2,44,0.9
2019,2017,35059,Union County,New Mexico,1.3834228,9.9,8.664495114,14.3,0,44.44444444,3.517915309,0.9,27.1,0,84.1,7.4,20.8,38240,85.3,4216,89,34,7.5,55.1,40.2,0
2019,2017,35061,Valencia County,New Mexico,2.23625016,10.5,9.91897864,13.7,0,14.03785489,5.759180667,1,21.1,0,64.7,10.9,19.2,43428,89.6,75845,46,30,3.8,63.3,39,0.2
2019,2017,36001,Albany County,New York,6.01408812,21.1,8.85500217,9,0,8.379120879,7.495549223,2.4,24.5,17.85714286,52.4,6.5,23.3,62293,95.3,308580,38,40.5,5.4,80.7,37.8,0.8
2019,2017,36003,Allegany County,New York,1.86803858,9.9,8.99562885,10.3,0,1.552795031,2.40909994,1.3,19.3,0,74,9.6,24.4,45359,91.9,47400,49,29.2,4.6,69.4,38.6,0.3
2019,2017,36005,Bronx County,New York,2.91204528,12.5,12.19348733,9.2,0.178571429,39.07738095,6.427294067,1.9,14.6,12.58928571,5.5,7,24.9,36593,88.9,1455846,57,33.4,2.2,70.4,33.6,1
2019,2017,36007,Broome County,New York,4.07219434,15.7,9.420248383,11.1,0,11.85121107,4.498368912,1.8,19.8,5.276816609,63.4,7.2,21.9,49064,95.1,196124,44,39.2,3.5,77.6,39.6,0.6
2019,2017,36009,Cattaraugus County,New York,2.59469822,10.7,10.93620301,12.1,0,6.258890469,3.945808135,0.7,20,2.13371266,69.1,9.2,22.7,45571,92.5,78175,53,28.8,2,66.6,41.7,0.1
2019,2017,36011,Cayuga County,New York,2.74098506,13.6,8.275083342,11.8,0,7.067137809,3.282611033,0.9,18,0,68.1,9.4,22.7,54664,93.5,78319,55,31.6,4.8,74.5,42.5,0.3
2019,2017,36013,Chautauqua County,New York,3.04671522,11.7,9.87840329,12,0,9.059233449,2.782898469,1.3,17,2.787456446,69.8,10.5,20.9,44304,93.4,130846,59,28.3,3,71.5,42.3,0.4
2019,2017,36015,Chemung County,New York,3.24771478,13.6,8.018342787,10.3,0,5.485232068,4.694375232,1.9,16.1,0,69.7,7.1,19.9,51251,94.5,86883,39,33.8,3.2,74.9,41.2,0.3
2019,2017,36017,Chenango County,New York,3.30610758,10.3,6.102007847,13.1,0,5.777777778,6.522040157,3,21.6,1.185185185,61.2,10.4,20.4,48567,94.7,48763,55,31.2,2.8,75.2,44.4,0.1
2019,2017,36019,Clinton County,New York,2.7452692,11.2,10.82264276,10.1,0,0,2.762461556,1.9,23.4,2.036199095,61.2,7.8,23.6,52759,95.1,81224,47,37.7,6.8,76,39.4,0.4
2019,2017,36021,Columbia County,New York,6.48309632,15.6,7.896830659,11.9,10.70911722,30.10130246,4.518631481,2.1,20.1,7.959479016,71.3,13.8,35.7,61093,94.8,61481,38,32.3,2.3,74.9,47.4,0.2
2019,2017,36023,Cortland County,New York,2.82794486,14.8,11.42220939,9,0,2.739726027,3.472021772,1.2,20.1,0,63.3,9,22.6,52451,95.2,48334,36,32.4,4,70.3,36.2,0.1
2019,2017,36025,Delaware County,New York,4.29857682,12.1,9.598875446,11.3,0,17.97979798,3.514232642,1.4,21.2,1.01010101,70.6,15.7,30,47921,92.9,45950,53,29.9,4.8,71.9,47,0.2
2019,2017,36027,Dutchess County,New York,7.41138276,19.1,9.173140878,9.1,1.241987179,27.00320513,6.157285385,2.8,16.6,1.5625,65,9.6,26.3,75585,94.4,295685,43,36.3,3.8,84.3,41.8,0.5
2019,2017,36029,Erie County,New York,5.96939842,18.3,9.997502186,10.2,2.461283186,8.351769912,8.396447751,1.6,15.9,2.267699115,61.3,6.9,23.1,54006,95.7,923995,52,31.2,1.8,76,40.3,0.7
2019,2017,36031,Essex County,New York,4.6075902,14.5,13.56019152,10.6,0,12.04819277,3.881668947,1.6,20.3,5.220883534,73,12.7,26.4,55294,94.8,38233,42,35.4,5.2,75.2,46.7,0.6
2019,2017,36033,Franklin County,New York,2.24209346,9,10.43086172,10.9,0.520833333,2.604166667,3.166332665,1.2,29.2,0,70.6,12.8,21.7,50733,92.7,51054,47,32.2,7.2,70.8,40.5,0.2
2019,2017,36035,Fulton County,New York,2.4584733,9.8,7.756095548,11.2,0,1.937984496,2.904410248,1.4,16.1,0,68.2,6.9,17.7,48033,92.8,53955,55,26.7,3.7,73.3,43.4,0.3
2019,2017,36037,Genesee County,New York,3.48441072,12.7,9.593003471,11.1,3.846153846,3.076923077,4.13802491,1.4,17.5,0,72.9,7.7,22.2,54033,94.9,58537,60,29.2,3.3,75.4,43.2,0.1
2019,2017,36039,Greene County,New York,4.8401021,12.5,10.26538058,9,4.872881356,12.07627119,5.447548603,2,22.5,3.177966102,73.5,10,23.1,53214,94.3,47791,35,32.9,1.6,71.8,45.6,0.2
2019,2017,36041,Hamilton County,New York,6.3508772,8.7,7.433450527,9.5,0,32.92682927,1.958814666,0.1,33.9,8.536585366,88,12.3,36,55587,88.4,4646,37,34.9,3.4,73.2,53.7,0
2019,2017,36043,Herkimer County,New York,2.24995982,12,8.055846422,12.1,0,9.22787194,4.92495637,1,16.6,6.779661017,67.8,9.9,23.5,49077,93.4,62943,48,29.1,2.9,73.1,43.7,0.1
2019,2017,36045,Jefferson County,New York,3.0974688,12.4,9.524764387,9.3,0,15.35893155,4.596395072,1.7,25.7,1.085141903,56.2,8.9,23.8,50322,93.6,116567,78,29.7,2.7,80.7,31.9,2.3
2019,2017,36047,Kings County,New York,9.19042854,21.2,10.28772324,7.1,28.84461354,30.32639167,7.435286081,4.8,13.9,27.52302763,5.4,10.1,34.2,52782,90.5,2635121,50,32.8,1.7,75.4,34.8,0.9
2019,2017,36049,Lewis County,New York,2.20431154,9.1,5.642845075,9.6,0,1.595744681,2.53421186,1.2,23.1,3.191489362,76.7,13.1,19.5,51475,92.2,26845,68,33.4,2.5,72.4,41.8,0.3
2019,2017,36051,Livingston County,New York,3.17576956,13.1,9.132357945,10.5,0,5.396825397,2.97720313,1.3,19.9,0,70.2,8.1,18.2,53654,95.8,64373,54,35.3,5.5,78.4,40.4,0.4
2019,2017,36053,Madison County,New York,3.4831069,15.6,10.05350773,11.1,3.562653563,2.457002457,4.583828775,1.9,15.5,0.982800983,72.6,9.8,22.9,58365,95.1,71760,27,34.5,4.5,78.5,41.3,0.6
