cfips,pct_broadband,pct_college,pct_it_workers,median_hh_inc
18155,71.7,7.9,1.2,49383
18157,83.8,21.4,0.9,53130
18159,77.1,16.1,0.6,58118
18161,69.7,11.5,1.5,50375
18163,80.9,17.9,2.1,49708
18165,80.3,10.4,0.7,50243
18167,81.0,15.0,1.2,45230
18169,74.7,10.6,1.3,54259
18171,82.0,14.1,0.9,60553
18173,85.0,19.1,1.8,73482
18175,68.3,8.9,1.8,47983
18177,73.7,10.5,1.1,46516
18179,79.2,12.2,1.5,59237
18181,81.2,10.8,1.8,54576
18183,81.1,14.2,1.6,61741
19001,71.8,14.3,0.6,53363
19003,75.5,11.9,0.9,49255
19005,71.7,13.0,0.1,52216
19007,69.6,11.5,1.6,40167
19009,75.3,12.0,1.6,52055
19011,79.8,15.7,2.0,67729
19013,81.4,19.3,1.3,53539
19015,80.7,18.1,1.3,64000
19017,83.3,20.1,1.0,70395
19019,78.7,15.4,0.9,64837
19021,84.1,13.5,0.5,57125
19023,75.2,13.3,0.8,57115
19025,79.8,12.3,1.0,52323
19027,79.3,17.1,1.1,59212
19029,73.8,14.6,2.2,50187
19031,80.7,16.9,0.5,67795
19033,79.0,16.5,1.2,53963
19035,79.5,15.1,1.8,56550
19037,76.1,12.8,0.3,60034
19039,76.8,11.3,0.1,54427
19041,81.3,16.6,2.0,50521
19043,73.7,13.7,0.7,53152
19045,77.1,12.4,1.5,51688
19047,75.7,10.6,1.2,55755
19049,88.7,35.0,1.9,88479
19051,64.5,14.9,2.4,63404
19053,73.7,14.4,2.1,44462
19055,78.7,11.8,0.3,63750
19057,78.1,13.9,0.8,51267
19059,82.5,24.6,1.2,59969
19061,82.5,19.8,2.1,63031
19063,77.6,14.1,0.4,51563
19065,76.4,12.5,0.9,51128
19067,76.7,15.5,0.8,50406
19069,72.1,13.9,0.3,56419
19071,77.2,12.7,0.7,56750
19073,77.7,12.9,2.6,53050
19075,81.5,21.9,1.2,68038
19077,75.6,13.6,2.0,61161
19079,75.7,18.3,1.6,60910
19081,77.1,18.9,0.6,61761
19083,72.7,14.0,1.2,54196
19085,73.7,14.2,1.8,63854
19087,76.8,14.5,0.7,53501
19089,73.4,11.6,0.8,55060
19091,77.0,16.8,1.6,54575
19093,77.2,14.5,0.6,58427
19095,77.8,14.4,0.8,61443
19097,77.9,13.2,1.9,55967
19099,80.0,13.6,1.8,58952
19101,78.9,17.6,1.2,47708
19103,88.0,27.7,0.9,62542
19105,79.4,14.1,2.8,57549
19107,76.0,12.6,0.5,52881
19109,77.7,13.7,1.4,56073
19111,75.3,11.9,0.6,49564
19113,84.8,23.4,2.5,64903
19115,78.1,10.7,0.1,56673
19117,76.2,13.5,0.3,55205
19119,84.9,15.3,1.5,64982
19121,79.5,18.5,0.9,66316
19123,80.6,15.5,0.9,54825
19125,78.6,19.1,1.0,61038
19127,76.5,13.9,1.2,56437
19129,84.7,17.0,1.7,72079
19131,80.4,13.6,0.3,58302
19133,75.3,10.8,1.1,47605
19135,72.8,14.7,3.0,58269
19137,79.4,14.0,3.4,51696
19139,79.2,14.6,1.0,58453
19141,79.7,14.1,0.7,53703
19143,83.6,13.2,1.6,59725
19145,78.9,15.0,0.4,51867
19147,77.2,18.3,2.2,52932
19149,84.3,17.7,0.9,67297
19151,78.7,11.9,1.4,52448
19153,84.8,25.5,2.1,67637
19155,78.1,14.7,1.8,60065
19157,78.1,14.9,1.1,53852
19159,74.9,14.9,1.7,55271
19161,78.9,14.2,1.1,58232
19163,81.3,19.9,1.5,61183
19165,76.4,16.7,1.4,58000
19167,87.6,20.1,0.8,69844
19169,78.1,29.8,1.4,56756
19171,75.4,11.7,0.6,56037
19173,75.2,11.1,3.0,50431
19175,76.4,12.1,0.7,49900
19177,67.3,9.2,1.2,48591
19179,75.2,11.5,0.9,46246
19181,84.4,22.8,1.7,77048
19183,79.8,15.3,1.0,62556
19185,71.3,8.8,0.3,44768
19187,75.9,14.5,2.4,47466
19189,77.4,16.5,1.5,49870
19191,81.7,18.6,1.2,65263
19193,78.4,15.9,1.2,59224
19195,78.1,12.9,1.7,57130
19197,71.5,13.2,1.2,53333
20001,74.9,12.8,1.1,45333
20003,70.0,10.4,0.4,50213
20005,72.9,12.9,1.7,50439
20007,77.4,13.0,1.6,50174
20009,77.6,14.6,1.9,49723
20011,74.4,14.8,2.1,43917
20013,75.1,15.2,2.7,48333
20015,81.7,19.4,0.8,64782
20017,70.8,18.1,0.0,45353
20019,62.6,12.1,1.2,40298
20021,72.4,12.4,1.0,43175
20023,78.5,23.6,0.7,47639
20025,74.9,20.0,0.1,53348
20027,66.7,16.8,1.5,53929
20029,73.8,14.1,1.1,45373
20031,82.5,17.1,1.1,59583
20033,73.9,13.3,0.5,54821
20035,75.6,14.4,1.2,50102
20037,77.0,18.8,1.0,41004
20039,79.3,19.0,0.5,48125
20041,76.3,16.7,2.4,49991
20043,71.3,15.1,1.1,49703
20045,87.7,25.9,2.3,59435
20047,74.2,13.9,2.1,50902
20049,69.5,7.6,0.3,38750
20051,81.3,23.5,3.6,52883
20053,76.5,13.3,1.6,54902
20055,80.0,10.9,1.1,60798
20057,78.3,11.3,2.2,51711
20059,70.3,13.3,1.3,56582
20061,83.3,15.5,1.9,53133
20063,76.9,15.9,0.1,48317
20065,77.4,19.5,4.2,46375
20067,78.4,10.3,6.9,53413
20069,80.2,14.7,1.4,64930
20071,81.3,21.4,4.4,54112
20073,66.5,14.7,1.4,41982
20075,71.9,15.6,0.3,46944
20077,73.0,9.5,0.6,49865
20079,81.5,20.5,1.5,57982
20081,81.1,12.8,1.5,55064
20083,80.4,21.0,2.0,61211
20085,80.6,13.1,1.4,57914
20087,82.6,15.7,2.0,64864
20089,71.8,13.8,0.8,40676
20091,92.6,34.6,3.8,89087
20093,73.6,8.0,0.0,52599
20095,75.2,18.6,0.6,60469
20097,73.3,19.9,2.0,53274
20099,74.8,12.3,0.7,47643
20101,85.1,15.6,0.0,52125
20103,82.4,18.6,1.6,73013
20105,73.2,13.4,0.7,45076
20107,59.6,11.1,1.6,48778
20109,80.6,13.1,1.5,51740
20111,81.7,16.6,1.7,46338
20113,81.0,19.9,1.2,59089
20115,74.1,17.6,0.4,52123
20117,78.8,12.5,1.6,51895
20119,80.6,13.5,2.4,59316
20121,74.3,19.2,1.8,71995
20123,77.1,17.7,3.0,46203
20125,74.8,13.9,0.6,45157
20127,79.1,15.4,2.8,55658
20129,73.3,13.1,6.0,47750
20131,79.1,17.8,0.3,63216
20133,70.6,9.7,1.4,46291
20135,76.8,14.9,0.0,56492
20137,79.9,14.3,6.7,49038
20139,77.6,12.5,1.8,54090
20141,74.3,18.5,0.8,51286
20143,70.4,18.9,1.2,54784
20145,74.3,14.7,0.0,49917
20147,82.0,15.4,2.3,50093
20149,85.9,22.2,1.3,66835
20151,78.8,21.3,1.6,52327
20153,82.5,17.6,0.0,53207
20155,79.6,14.0,1.7,49936
20157,70.2,15.7,0.9,47976
20159,77.3,15.5,1.0,53012
20161,88.1,25.0,2.1,51208
20163,76.0,16.8,0.5,49415
20165,79.2,18.1,1.8,47981
20167,72.9,14.3,1.9,44792
20169,80.4,17.9,0.9,52200
20171,82.3,19.2,0.0,65417
20173,82.3,19.7,1.7,56524
20175,82.3,7.4,1.3,49291
20177,72.9,19.9,1.9,56762
20179,82.5,16.7,1.3,62885
20181,84.5,16.9,3.7,54754
20183,80.1,16.9,2.6,43429
20185,72.7,18.0,0.7,49375
20187,70.5,16.4,1.5,52054
20189,73.3,9.1,1.3,57806
20191,78.8,16.9,1.7,55000
20193,81.9,16.4,0.3,60124
20195,85.9,17.2,2.2,57966
20197,76.7,15.9,0.7,61178
20199,81.0,25.4,0.0,63269
20201,69.5,14.9,0.6,50588
20203,80.1,15.9,0.6,57978
20205,64.9,11.1,0.6,48341
20207,66.5,12.2,1.5,39643
20209,76.3,12.2,1.6,46881
21001,69.1,7.8,1.1,38021
21003,69.3,10.4,0.7,44036
21005,77.6,12.2,1.2,55334
21007,75.4,9.6,0.5,45048
21009,79.3,10.3,1.8,41459
21011,73.9,9.2,1.7,44898
21013,63.2,4.2,0.8,26272
21015,89.9,20.7,1.9,78327
21017,74.0,12.1,1.0,49637
21019,81.1,10.6,3.2,48308
21021,77.9,13.5,1.4,46382
21023,67.7,7.6,1.7,49158
21025,62.4,6.8,0.8,27344
21027,70.2,7.0,0.7,47190
21029,82.3,9.5,2.2,63348
21031,69.0,7.9,1.5,41763
21033,74.8,7.7,2.1,44775
21035,81.9,15.4,0.7,42273
21037,81.8,23.5,1.9,63050
21039,80.0,8.4,4.0,45109
21041,64.2,5.4,0.5,43524
21043,59.6,7.3,3.4,34736
21045,69.0,6.7,1.4,34819
21047,76.2,10.6,1.2,43919
21049,78.2,12.8,0.6,54953
21051,68.6,4.3,4.3,26840
21053,55.7,5.8,2.3,32184
21055,65.9,7.7,0.5,45244
21057,64.4,8.6,0.0,35344
21059,82.7,13.9,1.1,51673
21061,77.9,5.6,1.9,43401
21063,65.8,7.1,1.9,32306
21065,67.0,6.4,0.4,31688
21067,86.7,24.4,1.7,57291
21069,74.0,7.4,0.5,44612
21071,71.9,6.4,3.1,32730
21073,80.8,18.5,1.2,56274
21075,65.4,8.8,2.2,30114
21077,69.9,9.2,1.3,52167
21079,77.0,9.8,2.0,52631
21081,70.2,8.6,1.5,48714
21083,73.5,9.9,1.2,44043
21085,65.6,6.4,1.1,38612
21087,69.3,7.0,1.1,35899
21089,79.0,9.9,1.4,51655
21091,78.1,7.4,1.3,57217
21093,78.1,12.4,2.3,54367
21095,66.8,5.7,2.1,26478
21097,66.6,7.6,0.9,48438
21099,67.8,6.7,1.6,38396
21101,75.6,9.8,1.2,48926
21103,72.5,8.0,1.1,53926
21105,67.6,11.0,0.2,42929
21107,72.7,9.1,0.8,47170
21109,66.9,8.5,6.2,32138
21111,83.5,19.8,2.0,56586
21113,84.1,17.6,1.3,58245
21115,74.8,9.0,2.0,37055
21117,85.7,19.6,2.2,64339
21119,65.3,7.2,1.6,31198
21121,58.0,6.4,1.8,30181
21123,71.6,5.0,1.1,47643
21125,73.9,8.7,2.2,41526
21127,61.6,4.6,4.4,32798
21129,59.7,4.3,2.1,25275
21131,65.8,5.4,0.6,31627
21133,69.5,6.0,1.3,29886
21135,68.8,5.1,3.0,31147
21137,68.5,7.8,1.8,42919
21139,72.0,8.4,1.8,50839
21141,66.0,10.3,0.8,48014
21143,72.2,8.5,0.8,52528
21145,80.2,15.0,1.6,46080
21147,57.2,4.7,2.0,28105
21149,74.4,8.5,0.3,51861
21151,80.7,18.0,1.8,50060
21153,70.0,4.7,0.3,28147
21155,71.6,6.8,0.4,40107
21157,79.3,10.9,1.2,55113
21159,72.7,8.5,1.0,41013
21161,74.5,10.4,0.7,45377
21163,85.8,10.9,2.0,56603
21165,67.8,8.4,1.2,39325
21167,77.0,10.7,0.9,55093
21169,75.0,7.0,1.5,37386
21171,70.2,6.8,0.6,34879
21173,76.7,9.0,1.0,45516
21175,69.9,6.5,4.8,36134
21177,73.6,7.9,0.6,43590
21179,82.2,11.0,1.0,60127
21181,63.7,4.7,0.3,38149
21183,70.9,7.1,0.3,45564
21185,90.9,25.1,2.0,99128
21187,61.7,7.8,1.3,48801
21189,62.6,7.3,1.5,30284
21191,71.4,7.0,1.4,54375
21193,73.5,5.8,0.2,33640
21195,73.2,6.7,1.4,34856
21197,64.7,10.2,0.9,37469
21199,71.5,9.4,2.0,39998
21201,49.7,13.1,0.7,41902
21203,66.3,6.6,3.4,35720
21205,81.7,11.7,0.3,38230
21207,65.6,8.7,0.9,38390
21209,85.5,17.2,1.0,70817
21211,81.9,14.8,1.5,67056
21213,75.1,8.8,1.3,48623
21215,85.3,12.3,0.5,80166
21217,76.8,10.3,1.0,44522
21219,56.2,7.8,0.3,44005
21221,70.0,10.7,0.7,50536
21223,66.6,8.3,2.1,53056
21225,73.5,6.3,0.8,46673
21227,85.2,19.4,1.1,52270
21229,72.7,9.3,0.7,53743
21231,63.3,7.2,2.5,34914
21233,68.5,6.9,0.6,42119
21235,65.6,10.4,1.5,39005
21237,60.8,2.7,1.7,24623
21239,83.3,20.1,1.9,63820
22001,76.7,10.0,2.1,43396
22003,70.8,7.9,0.2,46446
22005,86.8,18.2,1.6,80527
22007,72.0,5.4,1.2,43759
22009,67.6,7.9,1.7,38565
22011,76.9,12.0,0.7,53209
22013,65.0,8.1,0.7,30272
22015,66.7,16.6,1.6,54268
22017,69.6,14.6,2.2,41797
22019,75.2,14.8,1.2,51148
22021,63.7,10.6,0.4,37691
22023,74.5,8.7,4.4,53423
22025,59.5,9.3,1.4,40129
22027,47.6,8.0,1.3,26776
22029,64.2,9.8,0.2,32500
22031,68.2,9.4,0.5,46006
22033,83.6,21.7,2.1,54948
22035,40.2,6.7,0.0,22346
22037,63.4,9.2,0.7,51803
22039,66.3,8.7,0.9,31965
22041,51.6,7.8,0.6,35282
22043,64.0,6.0,1.7,42505
22045,76.5,9.6,0.9,46861
22047,74.0,10.1,0.5,50161
22049,71.7,9.7,0.4,39139
22051,78.0,17.8,1.4,54032
22053,69.5,10.8,0.6,42105
22055,85.0,22.8,1.6,56999
22057,77.5,11.6,1.4,55506
22059,74.6,10.3,0.3,42104
22061,82.6,21.2,0.6,35467
22063,80.5,14.2,1.6,63389
22065,50.7,8.2,0.0,30350
22067,53.0,10.6,2.4,32929
22069,59.8,11.4,1.1,28567
22071,73.4,21.2,1.8,41604
22073,71.7,16.2,5.0,41121
22075,81.0,13.8,0.8,57204
22077,70.7,11.5,0.8,41480
22079,78.3,13.0,1.0,47269
22081,66.2,8.4,0.0,33816
22083,47.8,7.2,1.1,34029
22085,58.6,8.7,1.0,40336
22087,77.6,8.5,1.4,44661
22089,82.1,19.0,0.7,69019
22091,64.4,10.0,0.0,43886
22093,72.1,11.7,0.5,51603
22095,75.1,11.0,1.5,57429
22097,62.6,10.0,1.6,36403
22099,75.5,11.0,0.9,48656
22101,72.9,7.0,0.9,40485
22103,86.4,21.9,1.8,68905
22105,78.4,13.9,1.2,47832
22107,47.2,8.3,1.5,27500
22109,75.6,11.0,0.8,48747
22111,54.7,12.9,5.1,44100
22113,80.0,9.9,1.0,51945
22115,74.9,12.6,1.2,49141
22117,67.3,7.7,1.5,37570
22119,49.4,10.8,0.7,28951
22121,82.9,14.9,0.4,65385
22123,42.3,8.2,1.5,38500
22125,71.5,17.7,0.6,59637
22127,73.7,9.3,0.2,38353
23001,81.7,15.2,1.8,53509
23003,69.2,13.1,1.4,41123
23005,87.2,29.2,2.7,73072
23007,77.5,15.6,0.9,51422
23009,82.2,20.0,1.3,57178
23011,81.9,17.2,1.5,55365
23013,84.8,21.2,1.9,57751
23015,80.2,18.3,2.0,57720
23017,77.3,12.7,0.9,49204
23019,81.6,17.5,1.8,50808
23021,68.9,12.9,1.6,40890
23023,83.4,20.9,1.4,63694
23025,76.0,11.7,1.3,44256
23027,80.3,20.1,1.2,51931
23029,74.3,14.1,1.1,41347
23031,85.4,21.4,2.0,67830
24001,75.4,10.8,1.6,45893
24003,91.0,24.0,1.9,100798
24005,86.3,22.6,2.0,76866
24009,90.2,18.0,1.5,109313
24011,80.1,10.5,1.4,58638
24013,86.7,22.5,2.4,96769
24015,84.5,14.8,1.3,76887
24017,87.5,17.2,1.8,100003
24019,77.1,13.2,2.4,52917
24021,88.8,23.2,2.5,97730
24023,76.9,11.5,2.1,52617
24025,88.6,21.3,1.6,89147
24027,93.9,31.1,2.2,121160
24029,74.6,19.5,0.5,58598
24031,91.9,27.0,2.9,108820
24033,87.2,18.7,2.2,84920
24035,86.7,21.9,1.8,97034
24037,83.5,18.9,1.4,89845
24039,73.7,9.7,1.3,37803
24041,86.1,21.0,2.4,73547
24043,78.2,13.0,2.0,60860
24045,80.5,15.8,2.0,56956
24047,82.7,18.6,1.1,63499
24510,74.5,16.8,2.0,50379
25001,87.7,24.9,1.9,74336
25003,82.4,18.7,2.0,59230
25005,82.1,18.3,1.8,69095
25007,79.0,26.4,1.5,71811
25009,85.8,23.7,2.6,79263
25011,81.9,20.4,2.4,60950
25013,78.9,16.5,1.6,55429
25015,87.8,23.9,2.0,70876
25017,89.7,27.5,3.5,102603
25019,91.7,31.3,0.8,107717
25021,90.1,28.6,2.9,103291
25023,88.2,23.7,2.3,89489
25025,84.9,25.3,2.5,69669
25027,85.6,22.0,2.1,74679
26001,71.6,11.3,2.8,40484
26003,74.4,11.6,1.3,45570
26005,79.4,15.1,0.9,62965
26007,76.8,11.4,1.6,43363
26009,79.8,18.1,1.2,56165
26011,71.6,8.7,0.7,42290
26013,74.4,9.7,2.1,46065
26015,80.1,14.8,1.1,64490
26017,81.7,13.0,1.4,48819
26019,83.5,18.6,0.8,57974
26021,75.1,16.7,1.3,50795
26023,77.6,10.1,0.7,51947
26025,79.4,13.7,0.9,48607
26027,78.4,12.7,0.8,55107
26029,79.5,18.1,0.8,55760
26031,75.0,12.7,1.4,48044
26033,79.2,14.3,0.9,46486
26035,72.8,7.9,1.2,39565
26037,85.4,20.3,0.8,70390
26039,82.5,12.4,1.6,47977
26041,76.2,14.5,2.7,47434
26043,76.8,17.3,2.2,51645
26045,83.6,17.8,1.5,64348
26047,82.8,20.2,1.6,55829
26049,77.2,13.5,1.3,48588
26051,70.6,8.0,0.9,44619
26053,68.2,12.9,0.9,38839
26055,85.5,22.6,1.7,63575
26057,72.5,9.8,0.7,47848
26059,73.8,10.7,0.7,49622
26061,78.4,18.7,1.7,43183
26063,72.3,10.8,1.2,48289
26065,82.3,21.2,1.5,52872
26067,80.8,11.5,1.0,57043
26069,78.9,10.0,1.1,43678
26071,68.2,11.7,2.2,41599
26073,76.7,15.7,0.8,45116
26075,81.5,15.0,1.1,53658
26077,86.8,23.1,1.3,56511
26079,73.8,7.5,1.3,46898
26081,86.3,23.7,1.5,63053
26083,72.2,18.4,0.4,50292
26085,63.6,7.7,0.7,37320
26087,81.3,12.5,0.9,62641
26089,84.7,25.8,1.3,65249
26091,81.6,13.7,1.0,55450
26093,87.2,23.4,1.6,84221
26095,72.9,12.2,1.6,45469
26097,74.4,12.7,0.9,47938
26099,86.0,16.1,1.4,62855
26101,77.8,13.2,1.4,50055
26103,80.4,22.8,1.8,53970
26105,76.2,13.5,1.9,51725
26107,77.1,13.3,0.7,45018
26109,73.9,11.3,0.6,46828
26111,83.0,21.0,1.3,62625
26113,76.3,9.4,0.6,47194
26115,81.4,13.6,0.9,62203
26117,73.4,8.9,0.9,49448
26119,72.3,8.6,0.4,41772
26121,78.9,13.6,0.9,50854
26123,72.9,10.9,1.1,50326
26125,89.2,26.8,1.9,79698
26127,73.7,13.0,0.6,50104
26129,73.6,8.0,1.0,40373
26131,70.1,11.3,2.2,41546
26133,70.0,9.3,1.2,44032
26135,65.3,6.7,1.4,42335
26137,82.8,15.5,0.8,54332
26139,86.4,22.9,1.2,69314
26141,72.0,10.9,0.9,47948
26143,78.8,9.0,0.5,42054
26145,78.7,13.3,1.7,48000
26147,82.5,11.8,1.3,56951
26149,77.4,10.4,0.5,52086
26151,70.6,9.2,0.6,47672
26153,75.4,10.2,0.4,45500
26155,79.6,11.5,1.4,56032
26157,73.7,9.0,1.2,49988
26159,77.8,14.3,0.5,54485
26161,88.9,26.3,2.0,72586
26163,75.5,14.3,1.4,47301
26165,74.4,12.4,1.2,47193
27001,73.7,12.7,1.0,49351
27003,89.1,21.6,1.5,82175
27005,80.4,17.5,1.1,60284
27007,79.7,17.9,1.7,49160
27009,83.1,17.8,0.6,57715
27011,77.2,10.9,0.4,53900
27013,84.9,22.8,3.3,57429
27015,81.2,16.9,2.4,61120
27017,76.7,16.1,0.8,63098
27019,90.5,33.6,1.5,101496
27021,77.4,16.0,1.6,52204
27023,74.5,14.6,0.6,55269
27025,86.0,15.3,0.5,83464
27027,80.7,24.5,2.3,65269
27029,76.8,13.0,1.1,50386
27031,81.2,27.3,1.8,57432
27033,75.9,15.2,0.4,52087
27035,83.0,15.9,2.2,56549
27037,89.4,29.1,2.7,86036
27039,86.8,18.6,1.9,74575
27041,78.9,18.3,1.2,63819
27043,76.1,14.4,3.2,53156
27045,76.8,15.7,1.0,61207
27047,77.3,12.3,1.6,53631
27049,83.1,18.0,1.3,66800
27051,77.1,13.3,1.4,55466
27053,87.2,31.6,2.2,78167
27055,82.8,17.4,1.5,60382
27057,79.9,18.0,1.1,56709
27059,82.7,12.9,0.6,74616
27061,78.6,15.8,0.7,55139
27063,79.5,18.1,1.8,58727
27065,76.1,9.3,1.1,57163
27067,81.5,16.1,0.8,60294
27069,66.1,17.6,0.4,59643
27071,76.6,11.2,1.5,50870
27073,79.0,13.8,0.6,53071
27075,79.9,19.6,1.2,61452
27077,50.6,13.3,0.6,49967
27079,81.9,17.0,1.4,71080
27081,72.6,14.4,1.2,53077
27083,83.6,18.8,0.7,57730
27085,83.0,12.6,1.0,62121
27087,70.2,9.6,0.4,44688
27089,76.8,14.4,1.2,60118
27091,78.9,15.0,0.5,52798
27093,78.2,14.0,0.7,63452
27095,77.5,10.2,0.5,56135
27097,76.0,12.5,0.6,57815
27099,79.3,14.7,0.8,54295
27101,74.7,14.9,1.2,60231
27103,84.7,22.3,2.0,67399
27105,76.2,11.1,1.2,55304
27107,69.5,14.9,1.8,55085
27109,87.1,25.3,1.9,76951
27111,74.9,17.4,1.9,58682
27113,80.2,14.5,0.5,60122
27115,74.2,10.4,1.0,53422
27117,78.4,17.5,0.9,52917
27119,81.5,17.9,1.3,59343
27121,76.3,15.9,1.4,61275
27123,86.2,25.4,2.1,64660
27125,77.4,13.0,0.8,58576
27127,72.0,14.7,0.8,55404
27129,70.7,11.7,1.1,59028
27131,84.3,18.0,0.9,68584
27133,80.3,17.1,0.5,63005
27135,63.4,16.0,0.4,62202
27137,79.4,19.2,1.4,55646
27139,91.1,28.5,2.1,102152
27141,89.2,19.1,0.9,89250
27143,75.6,12.6,0.9,63439
27145,82.3,18.6,1.4,62789
27147,84.7,18.0,1.3,64903
27149,80.8,21.2,1.0,60559
27151,74.3,15.7,1.7,51620
27153,71.8,11.0,1.3,53585
27155,76.4,12.2,0.4,51957
27157,81.6,15.7,0.9,65226
27159,75.9,10.4,0.9,46605
27161,82.7,15.1,1.7,56762
27163,90.8,28.4,2.6,96671
27165,69.3,11.7,1.3,54065
27167,78.4,18.2,2.6,60595
27169,83.5,19.7,2.1,59329
27171,86.8,20.7,1.3,84974
27173,79.4,12.9,1.1,59210
28001,73.2,10.0,0.9,29936
28003,70.7,10.8,1.5,42086
28005,60.5,7.6,1.0,33981
28007,68.2,9.4,1.4,33767
28009,59.2,5.9,0.0,36258
28011,60.8,14.6,0.9,29854
28013,64.3,6.4,0.9,37263
28015,62.3,8.7,4.4,46052
28017,61.1,9.9,0.3,36548
28019,66.3,11.6,0.3,36777
28021,65.3,10.0,0.0,29338
28023,63.0,8.1,0.0,43207
28025,71.9,12.8,2.0,31833
28027,61.7,10.4,0.6,29121
28029,49.5,10.6,1.4,42151
28031,51.6,9.3,1.2,38178
28033,86.4,16.6,1.0,67038
28035,75.1,16.5,1.1,39840
28037,69.9,8.3,2.4,40219
28039,64.5,8.6,0.2,47292
28041,64.7,6.2,5.1,49677
28043,66.9,13.8,0.2,40122
28045,77.0,13.6,1.3,48119
28047,79.8,14.6,1.4,47894
28049,78.2,17.0,2.0,44625
28051,42.6,6.8,0.6,21504
28053,60.9,7.3,0.6,28962
28055,41.0,0.7,0.0,24208
28057,71.7,8.3,0.8,44567
28059,78.6,13.3,1.2,51657
28061,45.2,10.1,0.2,35872
28063,68.2,7.8,0.0,25019
28065,51.5,6.6,1.0,32116
28067,56.4,12.1,0.5,41775
28069,51.8,9.1,0.3,31103
28071,83.1,25.6,1.5,50272
28073,83.2,21.3,1.8,60328
28075,70.9,12.1,1.1,42534
28077,47.2,8.9,0.1,41914
28079,60.7,10.0,1.1,37096
28081,74.9,15.5,1.4,50559
28083,43.5,11.1,1.3,26735
28085,62.2,9.7,0.6,42606
28087,77.2,14.8,0.7,50441
28089,85.0,28.8,3.1,71824
28091,55.6,7.9,1.0,32090
28093,65.4,10.2,0.5,42233
28095,70.1,10.9,0.9,42354
28097,66.9,12.3,1.5,39840
28099,66.1,7.5,0.4,37987
28101,64.6,11.8,0.8,35958
28103,56.8,11.7,0.8,33784
28105,76.4,20.5,0.7,40453
28107,59.8,9.5,0.5,38304
28109,76.0,11.4,1.1,46901
28111,69.2,7.7,0.4,42469
28113,56.5,10.3,1.0,31784
28115,63.9,11.3,0.6,44759
28117,71.6,8.1,0.3,39256
28119,58.6,6.6,0.1,25283
28121,83.3,18.7,1.9,65996
28123,60.2,6.9,0.6,34943
28125,60.3,13.3,0.0,29394
28127,59.5,12.0,0.9,43850
28129,50.8,6.7,1.8,43105
28131,69.1,11.3,1.4,45483
28133,59.2,9.7,1.4,30838
28135,53.6,6.8,0.5,29864
28137,70.1,10.7,1.0,51030
28139,64.8,9.7,0.3,39246
28141,66.1,7.4,2.3,37681
28143,70.8,11.0,0.1,39370
28145,66.1,7.7,0.9,45754
28147,50.8,7.6,1.4,30961
28149,74.6,14.3,0.5,45113
28151,62.4,10.7,2.4,29705
28153,61.0,7.2,1.2,37706
28155,68.4,11.9,1.6,45730
28157,52.5,8.5,1.0,27313
28159,63.5,9.9,0.2,34724
28161,55.8,9.7,1.0,41464
28163,66.7,9.5,0.0,33279
29001,74.7,14.5,2.0,41929
29003,75.9,16.8,2.0,58772
29005,75.0,16.7,1.3,50236
29007,73.8,9.7,1.5,44261
29009,66.8,9.9,2.2,44403
29011,68.4,13.2,0.9,44125
29013,69.6,10.7,1.1,47625
29015,71.3,6.8,0.1,40249
29017,71.1,6.1,1.3,44158
29019,83.4,26.1,2.1,55328
29021,76.1,14.1,1.6,51916
29023,72.5,8.4,0.8,39915
29025,72.3,12.9,0.4,49839
29027,75.1,15.4,2.3,56938
29029,78.1,13.5,0.7,53478
29031,83.6,19.2,1.6,53732
29033,70.4,11.6,1.7,50830
29035,65.9,9.5,0.8,39530
29037,84.2,17.1,1.9,69433
29039,74.4,8.6,0.1,39365
29041,72.9,11.6,4.6,46738
29043,82.7,18.6,1.4,60645
29045,68.8,7.7,1.7,48909
29047,88.3,22.4,1.7,70510
29049,79.4,15.1,2.5,62701
29051,71.3,21.5,2.8,60066
29053,75.1,15.2,1.0,52735
29055,70.1,7.9,0.6,44438
29057,71.6,9.6,0.4,40399
29059,67.2,7.0,0.3,43542
29061,74.5,13.0,1.1,51679
29063,71.3,10.2,0.6,55918
29065,67.5,10.0,3.0,42100
29067,62.3,7.4,1.0,37425
29069,73.9,8.9,1.0,36380
29071,80.4,13.6,1.6,57214
29073,77.9,11.4,1.2,54885
29075,74.5,14.3,0.7,47790
29077,76.5,19.4,2.0,46086
29079,73.3,11.4,0.9,45594
29081,76.6,10.4,2.4,42917
29083,78.7,10.6,0.1,45795
29085,63.5,5.9,2.2,34182
29087,70.6,12.2,1.2,49524
29089,76.4,14.8,0.4,52700
29091,72.2,10.4,0.6,38357
29093,64.1,7.6,1.7,37435
29095,81.4,20.0,2.5,55134
29097,77.7,16.7,1.8,48357
29099,85.4,13.6,1.7,65454
29101,86.1,16.5,1.7,55273
29103,63.3,11.6,2.0,40000
29105,72.9,10.3,1.2,47257
29107,74.6,12.6,1.7,58766
29109,77.1,10.9,1.1,44742
29111,75.8,8.4,0.4,45988
29113,80.7,11.9,1.6,64196
29115,70.1,11.2,5.0,45930
29117,67.7,11.5,1.8,46992
29119,54.5,8.0,2.4,41643
29121,66.4,11.5,2.3,42746
29123,68.7,10.0,0.3,43636
29125,64.7,11.3,2.3,47569
29127,79.0,14.5,0.8,48784
29129,65.3,11.6,3.7,47298
29131,72.9,12.6,1.9,47171
29133,68.4,7.3,0.0,35357
