cfips,pct_broadband,pct_college,pct_in_it_industry,median_hh_inc
17203,81.4,22.1,1.8,71867.0
18001,67.3,10.6,2.0,51713.0
18003,80.7,18.4,2.3,53402.0
18005,77.1,19.3,0.7,59045.0
18007,73.8,13.4,1.2,46188.0
18009,68.5,7.1,0.8,42217.0
18011,85.8,29.1,2.6,80567.0
18013,72.6,15.0,1.2,61455.0
18015,74.8,12.2,0.2,56429.0
18017,73.3,9.5,0.5,47545.0
18019,74.9,14.3,1.7,54240.0
18021,73.9,11.2,1.2,53021.0
18023,75.0,11.3,1.9,52488.0
18025,61.2,7.4,2.1,43875.0
18027,65.5,9.1,1.2,51032.0
18029,79.8,14.3,1.2,65096.0
18031,71.8,13.1,0.7,54622.0
18033,77.7,12.1,0.8,53808.0
18035,76.2,13.7,1.0,42705.0
18037,78.3,16.3,1.2,58994.0
18039,77.0,12.5,1.1,55399.0
18041,66.8,7.8,1.1,43317.0
18043,76.8,18.4,1.2,61754.0
18045,74.7,9.4,1.2,49887.0
18047,70.0,12.9,1.4,58382.0
18049,72.3,10.3,0.8,49333.0
18051,76.7,12.2,0.8,52620.0
18053,69.0,10.2,1.3,42593.0
18055,69.0,9.2,0.9,49177.0
18057,93.1,36.6,2.8,94644.0
18059,83.9,21.1,1.7,73142.0
18061,70.8,10.9,1.6,57132.0
18063,87.2,24.0,2.0,78355.0
18065,70.8,11.3,1.1,48235.0
18067,76.2,13.8,1.5,50869.0
18069,74.8,12.3,2.1,52208.0
18071,72.6,9.7,0.5,49506.0
18073,79.0,10.0,2.2,59574.0
18075,66.2,7.0,0.8,44772.0
18077,75.6,11.2,0.4,51119.0
18079,71.7,7.9,0.9,49801.0
18081,84.1,21.3,1.8,68712.0
18083,76.7,10.3,1.8,46457.0
18085,77.3,14.4,1.7,58402.0
18087,58.5,7.8,0.7,60675.0
18089,77.3,14.8,1.4,54249.0
18091,77.1,11.8,1.0,51101.0
18093,72.4,9.7,0.8,52092.0
18095,77.4,12.0,1.3,47436.0
18097,76.5,19.8,2.0,46692.0
18099,69.8,12.4,0.6,54229.0
18101,70.8,8.8,1.0,51224.0
18103,72.2,8.0,0.7,47460.0
18105,82.8,23.9,2.6,47075.0
18107,78.2,12.6,2.3,53610.0
18109,78.4,11.2,1.2,62462.0
18111,78.4,7.8,1.8,53146.0
18113,77.6,10.1,1.3,55033.0
18115,73.7,8.6,2.3,61148.0
18117,64.9,6.9,0.9,45341.0
18119,67.8,7.3,1.9,48667.0
18121,66.2,8.2,1.4,48788.0
18123,70.3,8.3,1.3,51064.0
18125,65.2,8.8,1.9,52527.0
18127,82.7,17.7,1.7,68044.0
18129,75.6,14.0,0.7,62583.0
18131,72.7,9.0,0.7,48370.0
18133,77.4,9.2,1.0,56169.0
18135,71.9,8.1,1.5,45601.0
18137,73.9,11.3,0.4,56295.0
18139,63.0,8.2,0.5,50535.0
18141,76.4,17.8,1.9,50938.0
18143,66.4,6.8,0.0,47123.0
18145,73.7,12.8,1.5,59214.0
18147,69.9,9.9,1.1,56998.0
18149,71.0,7.0,0.7,48895.0
18151,79.4,13.2,0.8,56101.0
18153,65.5,6.8,0.5,46517.0
18155,68.1,7.4,1.2,47929.0
18157,82.3,21.1,0.8,51844.0
18159,74.6,15.5,0.6,55479.0
18161,67.5,11.0,2.3,48227.0
18163,77.9,17.1,2.2,46943.0
18165,77.6,9.2,1.1,48377.0
18167,76.7,14.7,1.3,43859.0
18169,72.0,10.6,0.6,50637.0
18171,76.2,12.8,1.1,61148.0
18173,82.7,18.7,1.6,70648.0
18175,66.4,8.4,2.5,47078.0
18177,69.0,10.6,0.9,44228.0
18179,75.3,12.4,1.4,56265.0
18181,76.6,10.9,1.8,55086.0
18183,78.0,14.0,1.5,61153.0
19001,72.0,11.6,0.8,51859.0
19003,72.3,13.7,1.4,49229.0
19005,70.6,13.7,0.2,51057.0
19007,67.6,12.1,1.9,41111.0
19009,70.7,10.4,1.6,50397.0
19011,76.8,16.5,2.0,65475.0
19013,79.1,19.1,1.3,52688.0
19015,78.4,17.9,1.7,61111.0
19017,79.7,20.2,1.1,68023.0
19019,76.8,14.9,1.0,61409.0
19021,78.7,13.7,0.6,54556.0
19023,72.8,12.7,0.8,55999.0
19025,75.9,12.9,1.5,50800.0
19027,76.7,16.6,1.4,57674.0
19029,72.1,13.9,2.4,48178.0
19031,78.3,17.6,0.7,65791.0
19033,76.6,16.1,1.4,52902.0
19035,80.3,15.1,1.5,54658.0
19037,74.3,12.9,0.4,55385.0
19039,76.2,12.7,0.3,51571.0
19041,77.9,17.2,3.0,47874.0
19043,71.9,13.2,0.4,52828.0
19045,75.9,13.1,1.7,50156.0
19047,73.5,9.4,1.0,53609.0
19049,88.0,34.4,1.7,84790.0
19051,62.8,14.9,2.0,58464.0
19053,69.7,14.1,2.3,42614.0
19055,75.2,11.9,0.5,61179.0
19057,74.9,14.2,1.1,49977.0
19059,81.2,22.7,1.5,58099.0
19061,81.1,19.7,2.2,61321.0
19063,72.7,14.8,0.5,48542.0
19065,73.9,13.8,0.8,50015.0
19067,73.7,15.5,1.0,48110.0
19069,67.4,13.3,0.5,53742.0
19071,74.9,13.2,0.8,54281.0
19073,74.2,14.2,2.7,54050.0
19075,79.2,21.4,1.2,66965.0
19077,74.1,14.5,2.1,57075.0
19079,74.4,18.0,1.5,56273.0
19081,74.9,17.7,0.7,61167.0
19083,71.4,13.3,0.7,53872.0
19085,71.3,13.8,2.2,60063.0
19087,74.5,15.1,0.5,52428.0
19089,73.2,9.8,1.2,52742.0
19091,75.0,16.3,0.9,52219.0
19093,74.1,15.5,0.6,55969.0
19095,73.8,13.5,0.5,58570.0
19097,75.1,12.5,1.8,54070.0
19099,76.4,13.4,2.4,55727.0
19101,76.9,16.9,1.5,43378.0
19103,87.7,28.0,1.1,61640.0
19105,74.4,12.6,1.8,56012.0
19107,73.4,13.0,0.6,51043.0
19109,75.3,15.0,1.3,54146.0
19111,72.3,11.3,0.6,48571.0
19113,82.8,23.3,2.6,64862.0
19115,76.0,9.8,0.2,53943.0
19117,74.2,13.8,0.4,50206.0
19119,80.3,16.0,1.3,64352.0
19121,79.5,18.4,1.1,64512.0
19123,78.3,15.5,0.7,52950.0
19125,76.0,17.9,1.3,58492.0
19127,73.0,13.6,1.3,54027.0
19129,80.4,17.0,1.8,69177.0
19131,76.4,12.9,0.4,55553.0
19133,73.6,11.9,0.8,45252.0
19135,70.8,14.4,2.9,49549.0
19137,76.7,13.1,3.7,47648.0
19139,76.1,15.3,1.0,57348.0
19141,76.1,14.9,1.5,53045.0
19143,79.8,13.2,1.1,58125.0
19145,76.1,16.0,1.0,49974.0
19147,76.3,18.4,2.3,52462.0
19149,82.0,16.0,1.2,64296.0
19151,75.6,11.3,1.5,49877.0
19153,83.3,24.7,2.1,66044.0
19155,76.4,14.8,1.7,57467.0
19157,76.6,14.3,1.5,53520.0
19159,72.1,14.5,0.6,52005.0
19161,76.1,15.1,1.2,54958.0
19163,78.9,20.0,1.6,58803.0
19165,75.6,15.5,2.0,55489.0
19167,85.5,19.7,1.0,67178.0
19169,80.7,28.1,1.7,54554.0
19171,74.2,11.8,0.6,55898.0
19173,70.8,10.6,2.1,48717.0
19175,73.5,11.9,0.5,47518.0
19177,63.5,9.8,1.0,47083.0
19179,73.4,11.4,0.7,45233.0
19181,82.2,22.9,1.7,74383.0
19183,75.9,15.2,1.1,61769.0
19185,69.0,8.9,0.8,45017.0
19187,74.9,14.4,2.0,44261.0
19189,75.9,16.5,0.8,51002.0
19191,78.8,17.6,1.3,62820.0
19193,75.7,16.0,1.4,55483.0
19195,73.6,11.3,1.5,54329.0
19197,68.2,13.3,1.5,50198.0
20001,73.3,12.8,0.9,42679.0
20003,67.2,11.1,0.8,46274.0
20005,71.0,14.0,0.6,48667.0
20007,72.7,10.7,1.9,50613.0
20009,72.9,12.5,1.9,50198.0
20011,67.4,13.7,1.9,40733.0
20013,72.9,15.0,2.1,48547.0
20015,80.7,19.3,0.6,63272.0
20017,70.4,15.6,0.0,46295.0
20019,61.4,12.6,1.5,38690.0
20021,69.9,12.1,1.1,41103.0
20023,76.0,21.5,2.1,46833.0
20025,65.4,24.3,0.1,50368.0
20027,68.9,16.0,0.7,56186.0
20029,68.5,13.9,1.0,44143.0
20031,79.1,16.9,1.5,58636.0
20033,75.8,14.7,0.7,56912.0
20035,72.5,13.3,1.0,48087.0
20037,76.0,18.4,1.3,40174.0
20039,76.9,18.1,0.0,44104.0
20041,73.2,15.5,2.1,48167.0
20043,64.8,14.0,1.4,49338.0
20045,86.1,26.1,2.4,55832.0
20047,65.4,13.5,1.9,49293.0
20049,64.3,7.3,0.3,38494.0
20051,80.0,24.0,3.3,52700.0
20053,73.2,13.9,2.1,48188.0
20055,77.4,11.0,1.3,56573.0
20057,75.7,11.4,2.4,53072.0
20059,68.8,13.2,1.5,55486.0
20061,82.2,15.4,0.9,49185.0
20063,76.2,18.3,0.7,48894.0
20065,76.7,20.3,3.1,40769.0
20067,79.4,11.3,6.0,55455.0
20069,76.9,15.6,1.5,64426.0
20071,78.3,24.4,4.1,51250.0
20073,64.8,14.3,0.5,42595.0
20075,72.4,15.1,0.8,45000.0
20077,71.9,10.5,0.4,49455.0
20079,79.1,18.9,1.3,56051.0
20081,75.2,11.8,1.3,53527.0
20083,78.1,18.4,1.6,53854.0
20085,77.3,14.2,1.4,55904.0
20087,77.9,15.4,2.1,61793.0
20089,66.4,11.5,0.4,42552.0
20091,91.3,34.3,3.9,84915.0
20093,73.4,9.9,0.6,51314.0
20095,71.1,18.1,0.5,58483.0
20097,71.5,19.4,1.5,51336.0
20099,73.1,11.7,0.7,47668.0
20101,81.1,14.9,0.0,51719.0
20103,80.9,18.2,1.7,71184.0
20105,71.8,13.5,0.7,46196.0
20107,57.2,11.5,2.1,43699.0
20109,77.3,13.1,1.6,51597.0
20111,79.7,17.2,1.6,44191.0
20113,78.6,20.7,0.7,57765.0
20115,72.1,17.5,0.5,51262.0
20117,72.8,12.6,1.8,50234.0
20119,77.3,14.1,1.4,55568.0
20121,72.1,17.8,2.0,69150.0
20123,76.9,17.3,4.5,45221.0
20125,72.7,12.6,0.4,45173.0
20127,77.2,14.0,1.4,50352.0
20129,70.6,12.4,4.4,43925.0
20131,74.8,17.4,0.1,58644.0
20133,68.7,12.1,0.9,44294.0
20135,72.4,14.3,0.5,51033.0
20137,77.5,12.2,5.1,49891.0
20139,75.3,12.2,1.9,55036.0
20141,72.0,17.7,0.2,48355.0
20143,67.7,17.8,1.1,51971.0
20145,68.9,12.9,2.2,42853.0
20147,80.2,15.3,2.3,48272.0
20149,82.9,23.5,1.2,64657.0
20151,73.3,19.5,1.6,54029.0
20153,78.8,19.1,1.0,48125.0
20155,77.8,13.6,1.7,49174.0
20157,66.2,14.2,1.1,48022.0
20159,76.0,15.6,1.3,50764.0
20161,86.8,25.1,2.6,49910.0
20163,73.3,16.6,1.2,50511.0
20165,72.1,15.8,2.7,40598.0
20167,76.7,14.7,1.5,52806.0
20169,77.9,17.2,0.6,50515.0
20171,86.7,18.7,0.0,71394.0
20173,79.4,19.9,2.0,54974.0
20175,77.1,8.3,1.2,47025.0
20177,72.6,19.7,2.1,55199.0
20179,76.5,16.6,1.6,56071.0
20181,83.6,14.4,2.6,52847.0
20183,77.9,13.9,2.5,43438.0
20185,70.3,17.3,0.8,48563.0
20187,68.9,17.7,2.7,46726.0
20189,72.2,8.0,1.4,56507.0
20191,73.8,16.6,2.1,54915.0
20193,84.2,18.2,0.3,57478.0
20195,86.0,16.2,1.5,56810.0
20197,75.6,15.5,1.1,60450.0
20199,77.6,24.7,0.0,58875.0
20201,68.8,15.0,0.4,48889.0
20203,76.2,15.1,0.5,57566.0
20205,62.9,10.1,1.5,46208.0
20207,61.6,10.1,2.8,34621.0
20209,71.9,11.6,1.8,44873.0
21001,66.6,7.8,1.2,39346.0
21003,65.6,9.3,0.6,40893.0
21005,75.1,12.5,1.7,54160.0
21007,70.6,7.9,0.7,44350.0
21009,76.3,10.3,1.5,40216.0
21011,69.2,7.9,1.5,40837.0
21013,60.6,3.9,1.1,24628.0
21015,89.2,20.4,1.8,75043.0
21017,68.6,11.5,1.3,51462.0
21019,77.3,11.5,2.8,46165.0
21021,75.2,11.7,1.6,43274.0
21023,65.5,7.7,1.8,45827.0
21025,60.7,6.5,0.8,26376.0
21027,69.4,6.2,0.9,48189.0
21029,81.2,9.2,2.8,60534.0
21031,63.3,6.7,1.1,40061.0
21033,73.2,6.5,1.2,44940.0
21035,77.0,16.2,0.6,40219.0
21037,79.2,21.5,1.9,59782.0
21039,71.7,9.1,3.4,39664.0
21041,61.7,6.2,0.7,43258.0
21043,58.6,8.6,3.6,33067.0
21045,66.6,6.6,1.6,34457.0
21047,72.0,9.9,1.6,41235.0
21049,75.0,12.9,0.6,52938.0
21051,69.4,4.3,5.9,26250.0
21053,51.7,6.1,2.6,31115.0
21055,60.1,7.8,0.3,43169.0
21057,61.2,8.0,0.0,32906.0
21059,79.0,14.0,1.1,49836.0
21061,73.4,6.0,2.8,41360.0
21063,63.2,6.1,1.5,33377.0
21065,64.0,6.7,0.4,31337.0
21067,84.2,24.3,1.9,54918.0
21069,70.4,7.5,1.1,42213.0
21071,68.0,5.8,2.4,31267.0
21073,79.4,18.7,1.3,55068.0
21075,61.5,8.1,1.4,28559.0
21077,65.5,9.0,0.4,50204.0
21079,74.0,9.5,1.5,49888.0
21081,66.6,8.4,1.4,45610.0
21083,69.5,9.7,1.1,41615.0
21085,64.4,6.2,1.1,37906.0
21087,65.2,6.8,0.3,37374.0
21089,77.5,9.9,1.8,49343.0
21091,75.2,6.0,1.4,52019.0
21093,76.9,12.8,2.7,53168.0
21095,63.0,5.7,0.9,26324.0
21097,65.9,8.3,0.8,49696.0
21099,66.7,6.6,1.4,37795.0
21101,72.6,10.2,1.5,45389.0
21103,68.2,7.3,0.3,51447.0
21105,58.6,12.0,0.2,40463.0
21107,69.4,9.1,0.9,45738.0
21109,65.1,7.4,5.9,32143.0
21111,80.5,19.2,2.2,54357.0
21113,81.8,17.6,1.6,56728.0
21115,73.7,8.6,1.6,37559.0
21117,83.1,19.1,2.6,61606.0
21119,63.0,5.9,1.3,29326.0
21121,53.0,5.8,1.9,28790.0
21123,69.8,4.2,1.2,41779.0
21125,72.4,8.1,1.8,39230.0
21127,63.7,5.3,3.8,31813.0
21129,54.2,4.5,3.3,23972.0
21131,62.5,6.4,1.2,30798.0
21133,67.2,6.5,1.4,29856.0
21135,64.5,5.5,3.3,31096.0
21137,63.5,6.3,3.2,39833.0
21139,65.8,7.4,1.5,46076.0
21141,62.1,10.3,0.7,43842.0
21143,68.6,8.4,0.0,50097.0
21145,75.3,15.5,1.3,44486.0
21147,52.7,4.4,3.3,23273.0
21149,71.0,7.4,0.3,50445.0
21151,78.0,18.2,2.2,48687.0
21153,66.9,4.6,0.3,29516.0
21155,66.5,6.7,0.8,38544.0
21157,77.7,9.9,2.2,50731.0
21159,69.1,5.1,0.7,35125.0
21161,70.2,9.9,0.7,41415.0
21163,83.4,10.5,2.0,57963.0
21165,64.8,7.4,0.5,39905.0
21167,74.1,10.2,1.1,50475.0
21169,73.1,6.2,2.3,35809.0
21171,64.1,6.2,1.0,34167.0
21173,71.1,9.9,1.7,41974.0
21175,67.2,7.0,4.1,34419.0
21177,69.4,6.6,0.6,43110.0
21179,78.6,10.4,1.3,57469.0
21181,59.5,5.4,0.4,41354.0
21183,68.6,6.8,0.2,42826.0
21185,90.2,25.0,2.0,97597.0
21187,58.3,6.6,1.6,45338.0
21189,61.4,8.1,4.1,25530.0
21191,67.7,5.8,1.8,52620.0
21193,71.0,5.2,0.9,31046.0
21195,71.6,6.4,1.4,34081.0
21197,60.6,9.2,0.9,36958.0
21199,67.5,8.9,2.2,37921.0
21201,48.1,10.8,0.6,38864.0
21203,64.7,6.4,3.8,36468.0
21205,80.6,11.6,0.6,37639.0
21207,60.9,7.8,1.3,36159.0
21209,83.3,17.1,1.2,66966.0
21211,77.9,14.2,1.4,64240.0
21213,69.9,9.0,1.0,48311.0
21215,87.9,11.8,0.3,77738.0
21217,74.3,10.4,1.3,39055.0
21219,55.1,7.2,0.2,41865.0
21221,67.5,10.9,0.2,52279.0
21223,66.7,7.0,2.2,47470.0
21225,69.7,5.9,0.8,42844.0
21227,81.8,18.6,1.4,52007.0
21229,66.4,8.7,0.5,50794.0
21231,58.5,7.4,1.9,34039.0
21233,62.4,6.6,1.0,40947.0
21235,62.2,10.0,1.6,36897.0
21237,55.6,2.2,1.7,22458.0
21239,82.1,20.3,1.5,62629.0
22001,70.9,9.5,1.7,41177.0
22003,69.0,8.6,0.2,41009.0
22005,84.7,18.4,1.2,76589.0
22007,68.6,5.9,1.3,44744.0
22009,64.9,8.2,1.1,38077.0
22011,73.3,12.3,0.9,50738.0
22013,62.3,8.0,0.8,30300.0
22015,66.8,16.8,1.7,53806.0
22017,68.9,14.6,2.3,40866.0
22019,73.0,14.7,1.2,49452.0
22021,58.7,9.8,0.4,32174.0
22023,70.8,8.9,3.6,55000.0
22025,57.5,8.3,0.8,38854.0
22027,46.0,9.5,0.9,27303.0
22029,58.7,8.7,0.4,31813.0
22031,65.5,9.4,0.4,44230.0
22033,80.0,21.7,2.1,52719.0
22035,32.8,6.6,0.0,21161.0
22037,58.8,8.9,0.7,48129.0
22039,62.1,9.4,0.6,32180.0
22041,46.4,7.4,1.5,35466.0
22043,60.3,6.1,2.4,40792.0
22045,72.5,9.0,0.8,45274.0
22047,71.3,10.8,0.6,47797.0
22049,70.0,9.6,0.5,38523.0
22051,75.3,17.5,1.5,52558.0
22053,68.4,10.8,0.9,39653.0
22055,82.6,22.4,1.8,54726.0
22057,75.1,11.4,1.4,53089.0
22059,68.5,9.4,1.8,36868.0
22061,79.5,21.5,0.8,34154.0
22063,78.5,12.8,1.7,63159.0
22065,44.5,7.9,0.4,27810.0
22067,50.8,11.0,2.1,33333.0
22069,56.4,11.0,1.2,27795.0
22071,69.6,21.1,2.2,39576.0
22073,69.9,16.2,4.9,41314.0
22075,77.5,13.4,0.9,52386.0
22077,67.0,11.2,0.5,44269.0
22079,75.8,12.7,1.2,44852.0
22081,64.0,8.1,0.0,33446.0
22083,49.0,8.1,2.2,34422.0
22085,54.3,8.6,0.8,39465.0
22087,72.8,9.4,1.1,46011.0
22089,81.4,18.5,0.8,66620.0
22091,56.3,7.4,0.0,39895.0
22093,71.3,10.1,0.3,50661.0
22095,72.7,10.8,1.8,54821.0
22097,63.7,9.6,1.1,33288.0
22099,72.1,10.9,0.8,47974.0
22101,68.3,7.4,0.7,40485.0
22103,84.8,22.0,1.9,67706.0
22105,75.9,13.8,1.1,46297.0
22107,40.9,7.4,1.5,23870.0
22109,72.0,11.5,0.9,48866.0
22111,51.5,10.8,4.0,43083.0
22113,75.6,10.7,1.1,50690.0
22115,73.2,11.6,1.6,47772.0
22117,59.4,8.0,1.2,34985.0
22119,48.8,11.1,0.5,30358.0
22121,76.2,13.7,1.0,60908.0
22123,43.5,7.6,2.7,36528.0
22125,65.3,15.9,0.6,55510.0
22127,68.9,9.9,0.4,35398.0
23001,79.2,14.8,1.6,51412.0
23003,69.3,13.1,1.3,39824.0
23005,85.9,28.9,2.5,69708.0
23007,75.6,15.8,1.1,48053.0
23009,78.5,19.4,1.6,53068.0
23011,79.5,16.7,1.7,52929.0
23013,81.4,20.4,1.5,55402.0
23015,77.9,17.7,1.8,55180.0
23017,73.7,12.8,1.0,47275.0
23019,79.1,17.2,1.6,49374.0
23021,67.6,12.6,1.6,39470.0
23023,82.4,21.0,1.0,62131.0
23025,72.8,11.6,1.7,42491.0
23027,77.5,19.3,1.4,51564.0
23029,71.1,13.7,0.7,41384.0
23031,83.7,21.1,2.2,65538.0
24001,72.7,9.8,1.8,44065.0
24003,89.5,24.0,2.1,97810.0
24005,84.8,22.3,2.2,74127.0
24009,88.4,17.7,1.8,104301.0
24011,76.5,9.5,2.0,54956.0
24013,85.2,22.4,2.5,93363.0
24015,79.9,13.8,1.4,72845.0
24017,85.5,17.3,1.8,95924.0
24019,73.2,12.9,1.9,52145.0
24021,87.0,23.1,2.7,91999.0
24023,73.2,10.8,2.1,49619.0
24025,86.6,21.1,1.6,85942.0
24027,93.2,30.3,2.4,117730.0
24029,73.0,19.8,0.5,56009.0
24031,90.7,27.1,3.1,106287.0
24033,85.5,18.6,2.3,81969.0
24035,86.2,21.0,1.6,92167.0
24037,81.7,18.2,1.3,90438.0
24039,68.3,10.6,1.7,42165.0
24041,83.1,20.1,2.5,67204.0
24043,74.7,12.9,2.2,59719.0
24045,77.3,15.6,1.8,56608.0
24047,79.6,19.4,1.7,61145.0
24510,72.3,16.3,2.1,48840.0
25001,85.4,24.5,1.9,70621.0
25003,80.6,18.7,1.9,56674.0
25005,79.8,17.8,1.8,66157.0
25007,77.7,25.0,0.8,71224.0
25009,84.2,23.5,2.6,75878.0
25011,80.2,19.7,2.2,59522.0
25013,77.1,16.4,1.8,53403.0
25015,86.4,23.0,1.9,67044.0
25017,88.2,27.2,3.6,97012.0
25019,91.9,29.7,1.3,105171.0
25021,88.6,28.6,3.0,99511.0
25023,86.9,23.1,2.4,85654.0
25025,82.8,24.7,2.5,64582.0
25027,84.0,22.0,2.3,71895.0
26001,68.6,10.2,3.1,39735.0
26003,71.2,11.6,2.3,46007.0
26005,75.6,14.8,1.1,59883.0
26007,74.1,11.1,1.5,41991.0
26009,76.3,17.3,1.5,52589.0
26011,66.0,7.7,0.8,40769.0
26013,71.3,9.2,2.3,42444.0
26015,77.7,13.7,0.7,61016.0
26017,78.3,12.8,1.5,48005.0
26019,80.8,17.7,0.6,56639.0
26021,73.4,16.6,1.1,49135.0
26023,74.8,9.8,0.4,50536.0
26025,75.8,14.2,0.8,47426.0
26027,76.1,12.7,0.7,53571.0
26029,77.4,18.2,0.7,53207.0
26031,71.7,12.9,1.5,46161.0
26033,75.1,14.5,1.2,44483.0
26035,68.3,7.5,0.7,37369.0
26037,84.2,20.1,1.1,67482.0
26039,78.4,12.0,1.4,47443.0
26041,73.7,14.7,3.0,46490.0
26043,74.1,17.6,2.3,48966.0
26045,81.8,17.3,1.6,62474.0
26047,79.6,21.1,2.2,54055.0
26049,74.8,13.3,1.6,47006.0
26051,65.7,8.2,0.9,43290.0
26053,62.2,13.8,0.9,38798.0
26055,84.1,21.8,1.6,61485.0
26057,67.7,8.6,0.7,44991.0
26059,70.7,10.8,0.7,48392.0
26061,77.0,18.8,1.8,42852.0
26063,69.6,10.4,1.3,46320.0
26065,80.1,20.9,1.6,50940.0
26067,77.3,11.5,1.3,54343.0
26069,74.9,10.2,1.2,42102.0
26071,61.3,11.9,2.0,38918.0
26073,73.3,16.2,1.0,44408.0
26075,77.7,14.7,1.1,51431.0
26077,84.9,22.7,1.4,54431.0
26079,70.5,7.6,1.5,46004.0
26081,84.3,23.2,1.7,60351.0
26083,66.6,17.9,0.4,49779.0
26085,60.4,7.2,0.7,34631.0
26087,78.8,12.0,1.0,58952.0
26089,83.3,25.2,1.3,63831.0
26091,79.3,13.8,1.0,53972.0
26093,85.7,22.9,1.8,80897.0
26095,70.0,11.6,1.2,42255.0
26097,70.3,12.7,1.3,46507.0
26099,83.6,16.0,1.5,60466.0
26101,74.7,12.7,1.5,47172.0
26103,76.9,21.6,2.0,50771.0
26105,73.3,14.2,1.6,49663.0
26107,73.3,13.0,0.8,44460.0
26109,71.7,11.4,0.7,45508.0
26111,79.9,20.3,1.5,59271.0
26113,71.3,9.2,0.7,44766.0
26115,79.8,12.5,1.0,61514.0
26117,69.6,8.9,1.3,47000.0
26119,69.6,8.1,0.4,42305.0
26121,76.5,13.1,0.9,48329.0
26123,67.9,10.4,1.1,46724.0
26125,87.2,26.3,2.1,76387.0
26127,69.2,12.3,0.7,46217.0
26129,71.0,7.6,1.3,40150.0
26131,64.6,12.1,2.4,38906.0
26133,65.1,9.1,1.3,42689.0
26135,62.4,7.0,1.1,40255.0
26137,79.3,16.0,0.8,52645.0
26139,84.6,22.4,1.3,67468.0
26141,67.6,10.5,0.7,46439.0
26143,76.3,8.7,1.1,40302.0
26145,75.8,13.7,1.5,46919.0
26147,80.5,11.6,1.3,55240.0
26149,74.5,9.9,0.6,50117.0
26151,69.0,9.0,0.5,45277.0
26153,69.0,11.0,0.7,40747.0
26155,77.5,11.3,1.5,54742.0
26157,71.7,9.1,1.3,47694.0
26159,74.4,13.9,0.7,52351.0
26161,87.5,26.2,2.2,69434.0
26163,72.1,14.1,1.6,45321.0
26165,70.6,12.5,1.4,44166.0
27001,71.0,12.2,1.5,45989.0
27003,87.6,20.9,1.5,79923.0
27005,77.0,16.9,0.9,59278.0
27007,78.7,17.3,1.5,47410.0
27009,80.1,16.7,0.7,56357.0
27011,71.9,10.8,0.3,51920.0
27013,84.5,22.1,3.1,55861.0
27015,78.3,15.3,2.0,57728.0
27017,73.1,16.4,1.0,60390.0
27019,89.1,33.0,1.8,97895.0
27021,75.8,15.7,1.4,50173.0
27023,73.4,14.5,0.4,54552.0
27025,84.3,14.9,0.7,80409.0
27027,78.5,24.2,2.2,65000.0
27029,71.6,12.3,1.3,46291.0
27031,78.3,27.2,1.7,52271.0
27033,73.2,16.2,0.5,53354.0
27035,81.3,15.8,2.1,54508.0
27037,88.4,29.0,3.0,83288.0
27039,84.8,17.4,1.4,71669.0
27041,77.0,18.2,1.1,60676.0
27043,72.9,13.8,3.3,52286.0
27045,74.2,14.9,1.6,59451.0
27047,75.1,12.2,1.7,52447.0
27049,81.2,17.1,1.5,64765.0
27051,74.5,14.4,1.3,55912.0
27053,85.3,31.2,2.4,74113.0
27055,80.6,17.1,2.0,58729.0
27057,77.8,18.5,1.3,55472.0
27059,80.0,12.5,0.9,72473.0
27061,76.0,16.0,0.5,53022.0
27063,76.1,17.3,1.1,57010.0
27065,72.3,9.5,1.1,53300.0
27067,79.3,16.1,1.0,59089.0
27069,58.4,17.6,0.3,57112.0
27071,72.0,11.6,1.1,47129.0
27073,76.2,14.0,0.7,52199.0
27075,78.4,20.1,2.0,59516.0
27077,45.7,15.8,0.5,49068.0
27079,78.6,16.7,1.5,67451.0
27081,68.8,14.2,1.0,52301.0
27083,81.7,18.8,0.7,55525.0
27085,81.4,12.8,1.3,61275.0
27087,67.0,8.3,0.7,44537.0
27089,72.5,14.3,1.2,58723.0
27091,76.8,15.1,0.7,53915.0
27093,74.4,14.0,0.6,61856.0
27095,75.0,10.6,0.4,53888.0
27097,73.9,12.3,0.7,54962.0
27099,77.4,14.7,0.9,53665.0
27101,75.0,13.4,1.0,57500.0
27103,83.3,21.7,2.0,65027.0
27105,73.7,11.2,0.6,54149.0
27107,65.3,14.3,1.8,55206.0
27109,86.1,24.8,1.7,74880.0
27111,73.3,17.7,1.9,57131.0
27113,76.7,15.7,0.7,59036.0
27115,68.8,10.2,0.7,49138.0
27117,74.7,17.4,0.9,52309.0
27119,78.8,16.6,1.5,57151.0
27121,73.5,15.3,1.3,58132.0
27123,84.5,25.1,2.2,62304.0
27125,74.8,13.1,1.0,56588.0
27127,69.6,14.4,0.8,53230.0
27129,66.2,11.0,1.0,57886.0
27131,81.9,17.6,1.4,65758.0
27133,78.6,16.4,0.5,59890.0
27135,59.4,15.2,0.5,59644.0
27137,76.5,19.0,1.4,53344.0
27139,89.4,28.2,2.2,97744.0
27141,86.9,19.6,0.9,85818.0
27143,72.9,12.5,0.9,62761.0
27145,80.7,18.8,1.5,60606.0
27147,81.7,17.2,1.2,62731.0
27149,78.1,19.9,1.4,58363.0
27151,72.0,13.9,2.9,48577.0
27153,69.7,11.6,1.4,52872.0
27155,73.9,12.3,0.1,48784.0
27157,80.4,14.9,0.9,65138.0
27159,71.8,9.9,0.8,45860.0
